ASV_number:amplicon,ARMS_Koster_VH1_20190527_20200716_MF100_r1,ARMS_Koster_VH1_20190527_20200716_MF500_r1,ARMS_Koster_VH1_20190527_20200716_SF40_r1,ARMS_Koster_VH2_20190527_20200716_MF100_r1,ARMS_Koster_VH2_20190527_20200716_MF500_r1,ARMS_Koster_VH2_20190527_20200716_SF40_r1,ARMS_Koster_VH3_20190527_20200716_MF100_r1,ARMS_Koster_VH3_20190527_20200716_MF500_r1,ARMS_Koster_VH3_20190527_20200716_SF40_r1,ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF500_r1,Classification,TAXON:NCBI_TAX_ID
ASV_1036:525246572884f89f9dd92bd6e4031ebd23382641,0,0,0,1,0,0,0,0,0,0,Eukaryota;Dictyotales;Phaeophyceae_2;Dictyotales;Dictyotaceae;Dictyota;Dictyota mertensii sl 2 ODC,Dictyota:2875
ASV_1037:5279223d64c142b2af90f6ec6d6351c35ff12ed3,2,0,0,0,0,0,0,0,0,0,Eukaryota;Suessiales;Dinophyceae_5;Suessiales;Symbiodiniaceae;Breviolum;Breviolum minutum,Breviolum minutum:2499525
ASV_1038:527e8442a7c9f0e9a96cc902b61eda11871e7743,0,0,1,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Pycnococcaceae;Pycnococcaceae;Pycnococcaceae;Pycnococcus;Pycnococcus provasolii,Pycnococcus provasolii:41880
ASV_1039:528f5238c02201c73f7cab56df8d6720b6b5858f,0,0,0,1,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,Histiona aroides:392300
ASV_1040:5299ac43e5a0f013001857a39be2d1287bd9bef9,1,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida_2;Candida alai,Candida alai:434040
ASV_1041:52dc198b3abcfc0df27555bfee8f1d89afbfafac,1,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Vertebrata;Vertebrata australis,Vertebrata australis:2006943
ASV_1042:53230435e2f06972a20ab0d80d5cc556fb8ee550,0,0,1,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Plataspidae;Coptosoma;Coptosoma bifaria,Coptosoma bifaria:1589673
ASV_1043:535084d9a4894c72ac485f57ff99ba9d3e670957,1,0,0,0,0,0,0,0,0,0,Eukaryota;Eustigmatales;Eustigmatophyceae_2;Eustigmatales;Eustigmataceae;Vischeria;Vischeria stellata,Vischeria stellata:1104407
ASV_1044:535b5eeaf5b3c6123dabd363f260844c6f816b6e,0,0,0,0,0,1,0,0,0,0,Eukaryota;Nematoda;Chromadorea;Rhabditida;Anisakidae;Contracaecum;Contracaecum ogmorhini sensu lato Pacific Canada,Contracaecum ogmorhini sensu lato Pacific Canada:1902295
ASV_1045:53a40e4b9a141709468cef42fdb86dfe1c022dee,1,0,0,0,0,0,0,0,0,0,Eukaryota;Streptophyta;Chlorokybophyceae;Chlorokybales;Chlorokybaceae;Chlorokybus;Chlorokybus atmophyticus,Chlorokybus atmophyticus:3144
ASV_1046:53c3e3140605b59492f9f10a111cc91260c4bcc8,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_1047:53f9c2b6a01331dfd557901c111624d3c7c1c44f,1,0,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Skeletonemataceae;Skeletonema;Skeletonema dohrnii,Skeletonema dohrnii:267566
ASV_1048:54365f1e81781c81d5dc2a768cb1b3349eb5a8e1,1,0,0,0,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya hypogyna,Achlya hypogyna:1202772
ASV_1049:5460c8e4c9c65c8eb4a67a857003d218ba4626fa,0,0,0,1,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Dasyaceae;Thuretia;Thuretia quercifolia,Thuretia quercifolia:189650
ASV_1050:5539de2b7dd9e22ec20fcfa6ca5256ead0233d81,0,0,0,1,0,0,1,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Bruchidius;Bruchidius kidevuensis,Bruchidius kidevuensis:880093
ASV_1051:5553f424e418302b08ce1461995d7c37e7115b4d,0,0,0,0,0,1,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Griffithsia;Griffithsia okiensis,Griffithsia okiensis:291168
ASV_1052:55943b7a1b7a3c79a667706f7eb859dea524e719,1,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorodendrophyceae;Chlorodendrales;Chlorodendraceae;Tetraselmis;Tetraselmis subcordiformis,Tetraselmis subcordiformis:3161
ASV_1053:55b1642d1567d7cc2e598128eaf5c4a5cafd7e96,0,0,0,0,0,0,1,0,0,0,Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Camponotus;Camponotus ulcerosus,Camponotus ulcerosus:251258
ASV_1054:55cd876312cba9ee7212fd94245758e06c22ab70,0,0,0,1,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Vanderwaltozyma;Vanderwaltozyma polyspora,Vanderwaltozyma polyspora:36033
ASV_1055:55fcb36151161cf479df774f953a393ad10bcc07,2,0,0,0,0,0,0,0,0,0,Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakina;Plakina crypta,Plakina crypta:908212
ASV_1056:56365a238057d6c3f5b4222a3ddd0d62b50e3f5a,0,0,1,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Batrachospermales;Batrachospermaceae;Nothocladus;Nothocladus kraftii,Nothocladus kraftii:123752
ASV_1057:566a77b3f0a98e5b04ec005796f403e6401fbba0,0,0,0,0,0,0,1,0,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Vexilliferidae;Vexillifera;Vexillifera kereti,Vexillifera kereti:2301598
ASV_1058:56b4e60ce0f64433dbd1d1a414b23af019bb1263,1,0,0,0,0,0,0,1,0,0,Eukaryota;Arthropoda;Insecta;Siphonaptera;Hectopsyllidae;Hectopsylla;Hectopsylla pulex,Hectopsylla pulex:1658367
ASV_1059:56bc4dd28d37d2c76ec647fc7288c41084428c7b,1,0,0,0,0,0,0,0,0,0,Eukaryota;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas bilix,Palpitomonas bilix:652834
ASV_1060:56d2136b63008a6db248a9e0a11a5bb7b78e1ec7,0,0,0,1,0,0,0,0,0,0,Eukaryota;Pythiales;Oomycota_12;Pythiales;Pythiaceae;Pythium;Pythium phragmitis,Pythium phragmitis:319040
ASV_1061:56db7afe9eb508dd4acf13fdb5c224285159130b,0,0,0,1,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida_2;Candida blackwelliae,Candida blackwelliae:497110
ASV_1062:5751e6172eadcc11bb4904182c31e803c1582ae1,1,0,0,0,0,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Poecilosclerida;Tedaniidae;Tedania;Tedania scotiae,Tedania scotiae:2737416
ASV_1063:57c27c4c61bcc0dbeb393d55e1396c5258e130c9,0,0,0,1,0,0,0,0,0,0,Eukaryota;Gastrotricha;Macrodasyida;Macrodasyida;Thaumastodermatidae;Tetranchyroderma;Tetranchyroderma sp TK,Tetranchyroderma:233140
ASV_1064:57fe8b0873d5d6a592665d912edd01e035c8fafa,0,0,0,0,0,0,0,0,2,0,Eukaryota;Bryozoa;Gymnolaemata;Ctenostomatida;Alcyonidiidae;Alcyonidium;Alcyonidium mamillatum,Alcyonidium mamillatum:626261
ASV_1065:582c22e70cf415142586643ba5ea2c8071e4767e,0,0,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales;Cymbellaceae;Paraplaconeis;Paraplaconeis kornevae,Paraplaconeis kornevae:1752051
ASV_1066:5844619cdfd79bf363c7f191a0aee81a4e546405,0,0,0,1,0,0,0,0,0,0,Eukaryota;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas bilix,Palpitomonas bilix:652834
ASV_1067:5846e8977c0bbed71d3c2f8eb001c557ce619b8d,0,0,1,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Mantodea;Nanomantidae;Eomantis;Eomantis yunnanensis,Eomantis yunnanensis:2073090
ASV_1068:58515381f32429e404179e70d13ebb3822f83294,0,0,0,1,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Gredgaria;Gredgaria maugeana,Gredgaria maugeana:2007213
ASV_1069:58547cbd15d81b4a4b179a93a8d5e438fcf2604c,0,0,0,1,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Scarabaeidae;Phyllophaga;Phyllophaga aemula,Phyllophaga aemula:1890705
ASV_1070:5858ae0e27ed7574272bf53c05d326335851e1c2,0,0,0,0,0,0,0,0,2,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_1071:5867ceb40b4916d6384f083936480963d416e691,0,0,0,0,0,0,1,0,0,0,Eukaryota;Cyathomonadacea;Cryptophyceae_3;Cyathomonadacea;Hemiarma;Hemiarma;Hemiarma marina,Hemiarma marina:1848298
ASV_1072:58684ad067862deb823d32c2aea84b0b000411ab,0,0,1,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida_2;Candida buenavistaensis,Candida buenavistaensis:434039
ASV_1073:586e2cfbc2dcdd4b782e174f6ba3076cf571482a,0,0,0,0,0,1,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Pterocladiaceae;Pterocladia;Pterocladia mexicana,Pterocladia mexicana:1911544
ASV_1074:589d1d5548bd0d0ce0fcdb42346596c7df1f9f74,0,0,0,1,0,0,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Pennatulidae;Pennatula;Pennatula aculeata,Pennatula aculeata:1399332
ASV_1075:5915ad72c185b6c7ab281199e6bd9a4fb5107f24,0,0,0,2,0,0,0,0,0,0,Eukaryota;Nematoda;Chromadorea;Rhabditida;Panagrolaimidae;Panagrellus;Panagrellus redivivus,Panagrellus redivivus:6233
ASV_1076:595e2299f59e20796adf035a32b7764df746cbc9,0,0,0,0,0,1,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Nemaliales;Galaxauraceae;Tricleocarpa;Tricleocarpa australiensis,Tricleocarpa australiensis:2492669
ASV_1077:599a0ae438575cb5fa75a18165f2a6673881663d,0,0,0,0,0,0,0,1,0,0,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Phytophthora;Phytophthora citricola X,Phytophthora:4783
ASV_1078:59d40114c2948bd1b965bb185bf7655977d2e201,0,0,0,0,0,0,0,1,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Sellaphoraceae;Sellaphora;Sellaphora obesa,Sellaphora obesa:908343
ASV_1079:5a6355287af515858ac214931d0de3a0a65bb409,1,0,0,3,0,0,0,0,0,0,Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Oscarellidae;Oscarella;Oscarella malakhovi,Oscarella malakhovi:908211
ASV_1080:5adf43bd138c4561d41c157e279a4a2df50df3c1,0,0,0,0,0,0,0,1,0,0,Eukaryota;Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Blastocladiella;Blastocladiella emersonii,Blastocladiella emersonii:4808
ASV_1081:5b32be95f28fb480c08abc643d84a81fda88bfc9,1,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Lecanoromycetes;Ostropales;Graphidaceae;Graphis;Graphis lineola,Graphis lineola:1257147
ASV_1082:5b82ce808fb21072031553dec4bd797767163b05,1,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Gredgaria;Gredgaria maugeana,Gredgaria maugeana:2007213
ASV_1083:5ba63bc878f816fe2cdf9389e7b98defe4f8dfbf,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Actinopteri;Synbranchiformes;Indostomidae;Indostomus;Indostomus paradoxus,Indostomus paradoxus:181450
ASV_1084:5be3a34362b4f6e97b7d483f5b96fda8e678679a,0,0,0,1,0,0,0,0,0,0,Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba;Vermamoeba;Vermamoeba vermiformis,Vermamoeba vermiformis:5778
ASV_1085:5c38302d22e4c959ab4f5526519de4542df2cc8e,0,0,0,2,0,0,0,0,0,0,Eukaryota;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinoderma;Prasinoderma coloniale,Prasinoderma coloniale:156133
ASV_1086:5d65b40d75f0ef4e4112f6f93c7d778a1b1f26cb,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chordata;Aves;Strigiformes;Strigidae;Otus;Otus bakkamoena,Otus bakkamoena:126859
ASV_1087:5da3dbf088e0d27c8db31e97def99775323aa087,0,0,0,1,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Laminariaceae;Macrocystis;Macrocystis integrifolia,Macrocystis integrifolia:169774
ASV_1088:5db9d465cd5da1a97b70a41929d01d1156f9bade,0,0,0,2,0,0,1,0,0,0,Eukaryota;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;Taphrina flavorubra,Taphrina flavorubra:71561
ASV_1089:5dfe66310a7dcfe4d83d22ff05937551d19d65e6,1,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Anastromvos;Anastromvos aldersladei,Anastromvos aldersladei:2358252
ASV_1090:5e190bd4a1d5431fe3b7909b3e72b98d4cbc572c,0,0,0,0,0,0,1,0,0,0,Eukaryota;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas bilix,Palpitomonas bilix:652834
ASV_1091:5e3c2d6061c66f24abb8bccf5e7dafab5977ef9b,0,0,0,0,0,1,0,0,0,0,Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria virginiana,Fragaria virginiana:101015
ASV_1092:5e7bc877ed8587813e1ac7caff2ebbcbafa04143,1,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Lecanoromycetes;Phlyctidaceae;Phlyctidaceae;Phlyctis;Phlyctis petraea,Phlyctis petraea:2054620
ASV_1093:5ed5f0badcdf54efb7d4f99ae852d30703c3636f,0,0,0,0,0,0,0,0,1,0,Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Plexauridae;Echinogorgia;Echinogorgia complexa,Echinogorgia complexa:986334
ASV_1094:5ed91d7e2cf21916de13a55f7a75ed2075679c3a,0,0,0,0,0,0,0,0,0,1,Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Orobanchaceae;Phelipanche;Phelipanche ramosa,Phelipanche ramosa:46066
ASV_1095:5ee61bcb0bb360dda538ca956d2ccb78df9822ef,0,0,0,1,0,0,0,0,0,0,Eukaryota;Dictyotales;Phaeophyceae_2;Dictyotales;Dictyotaceae;Dictyopteris;Dictyopteris divaricata,Dictyopteris divaricata:156996
ASV_1096:5f0b868a64f316df61f07d9f2dd79e44b52534da,0,0,0,0,0,0,0,0,1,0,Eukaryota;Chordata;Ascidiacea;Phlebobranchia;Ascidiidae;Ascidiella;Ascidiella aspersa,Ascidiella aspersa:201961
ASV_1097:5f0f1b1dfee59bc47ff7b3184cd478f4d1be798c,0,0,0,0,0,0,1,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius_2;Lactarius volemus,Lactarius volemus:71967
ASV_1098:5f289c0620675d1f0e359e5987e0153260dc0c18,0,0,0,0,0,0,1,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces cochlioides,Aphanomyces cochlioides:112091
ASV_1099:5f3c6b13a8662889be102620a6f69cf8d818240e,0,0,0,0,0,2,0,0,0,0,Eukaryota;Sporochnales;Phaeophyceae_9;Sporochnales;Sporochnaceae;Sporochnus;Sporochnus bolleanus,Sporochnus bolleanus:461143
ASV_1101:6003f4c7c6cbc15b60a17550f0c461087602d789,0,0,0,1,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Brevilegnia;Brevilegnia gracilis,Brevilegnia gracilis:944588
ASV_1102:6005fe0de89a95c745ece30fe7a289b683580386,0,0,0,1,0,1,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida_2;Candida alai,Candida alai:434040
ASV_1103:6092853deaca3d1b08149c648e3ee20a596ce35a,0,0,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia subcommutata,Pinnularia subcommutata:1089238
ASV_1104:60f1e7a968fe1fb9cb88a11ac5348021f30f6895,1,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Lyophyllum;Lyophyllum decastes,Lyophyllum decastes:64660
ASV_1105:6124023247f6b722a596a128ee999e1796ab4f05,0,1,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Sporolithales;Sporolithaceae;Sporolithon;Sporolithon eltorensis,Sporolithon eltorensis:2018720
ASV_1106:61c657b8af8486a037aef9d07ad42fcdd180471e,2,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmaceae;Pectinodesmus;Pectinodesmus pectinatus,Pectinodesmus pectinatus:91197
ASV_1107:61ed6a7df0be3df4ea3ca1fcdccfc43b51c6a7a4,0,0,0,0,0,0,0,1,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Gredgaria;Gredgaria maugeana,Gredgaria maugeana:2007213
ASV_1108:61f99eb2a3004be015afed1c50b8598a291bd4fb,1,0,0,0,0,0,0,0,0,0,Eukaryota;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa australica,Chrysoparadoxa australica:2498842
ASV_1109:62118dc87011c4a70e7b96d70a326b549f5fe8b6,1,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Mantodea;Nanomantidae;Chloromantis;Chloromantis rhombica,Chloromantis rhombica:267189
ASV_1110:62573d920c2052408deed0a3ad80515f4175593d,0,0,1,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula griseocarnosa,Russula griseocarnosa:466936
ASV_1111:6264aaa2ed1093c95d1954d97baf8ba4d2daf1f3,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Lecanoromycetes;Phlyctidaceae;Phlyctidaceae;Phlyctis;Phlyctis boliviensis,Phlyctis boliviensis:1983619
ASV_1112:62ae484ba8059e5f502f911652144b6a68a32cea,1,0,0,0,0,0,0,0,0,0,Eukaryota;Dictyotales;Phaeophyceae_2;Dictyotales;Dictyotaceae;Dictyota;Dictyota caribaea,Dictyota caribaea:1150636
ASV_1113:62c5465f7e12231008e1eb1e0d1bd078043985f9,0,0,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Callithamniaceae;Aglaothamnion;Aglaothamnion sepositum,Aglaothamnion sepositum:193167
ASV_1114:62f90ff9546095e8fc60e2623aaf2782003e88ea,0,0,0,0,1,0,0,0,0,0,Eukaryota;Ascomycota;Leotiomycetes;Myxotrichaceae;Myxotrichaceae;Myxotrichum;Myxotrichum deflexum,Myxotrichum deflexum:78138
ASV_1115:632f31943ea1d1ff7add32b9d5f50bc77fd01c0b,0,0,0,0,0,0,0,1,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces iridis,Aphanomyces iridis:601994
ASV_1116:6345732de8e6878a7c1c559a18773014d9be271b,0,0,0,1,0,0,0,0,0,0,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Peronospora;Peronospora sparsa,Peronospora sparsa:70743
ASV_1117:635b50357c101cef42d1eb2fcb5d30b0a609704f,1,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Scorpiones;Diplocentridae;Bioculus;Bioculus comondae,Bioculus comondae:1546213
ASV_1118:63a11a91a57c2b3a0622b9c2bd2bb2825ad09e82,1,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Asilidae;Machimus;Machimus callidus,Machimus callidus:1717429
ASV_1119:640d162ab5d54a1b5bb9e9ed3907e5e13d8434cb,0,0,0,1,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Vertebrata;Vertebrata australis,Vertebrata australis:2006943
ASV_1120:6455f64d9b2b782baa40952a5b623385b5e2bbc4,1,0,0,0,0,0,1,0,0,0,Eukaryota;Chordata;Actinopteri;Cyprinodontiformes;Rivulidae;Austrolebias;Austrolebias charrua,Austrolebias charrua:308057
ASV_1121:6459753c11ae410237222aae4cbf537ffea14c10,0,0,0,0,0,0,0,1,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula griseocarnosa,Russula griseocarnosa:466936
ASV_1122:6494bf10ffae04dee1eb2d026535814654aa1472,0,0,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_1123:6498702554f01ae3db622e23510c4a63d0d61a73,0,0,0,0,0,0,0,0,0,2,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Campanulariidae;Eucheilota;Eucheilota maculata,Eucheilota maculata:661990
ASV_1124:64bef05f9de9548972c4022906ad467da8f13ce6,0,0,0,1,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya aquatica,Achlya aquatica:112028
ASV_1125:64cef8c36bf5dce09f22c8463a68abc23f7c9380,0,0,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Pyroglyphidae;Gymnoglyphus;Gymnoglyphus osu,Gymnoglyphus osu:673845
ASV_1126:651f41bed6e992197cc1751bcd99da0413a18bea,0,0,0,1,0,0,0,0,0,0,Eukaryota;Segregatospumella;Chrysophyceae_3;Segregatospumella;Segregatospumella;Segregatospumella;Segregatospumella dracosaxi,Segregatospumella dracosaxi:1545448
ASV_1127:66202ba6051522e5176fa6107e4fc5493ddcaba4,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa australica,Chrysoparadoxa australica:2498842
ASV_1128:662989c53b38cdeeba0381cf648bba83f667456d,1,0,0,1,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica,Physophora hydrostatica:168779
ASV_1129:662c5320fd2c4ad9b70e2fdab3279d9ea30f34e9,0,0,0,1,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Oceaniidae;Merona;Merona cornucopiae,Merona cornucopiae:2268666
ASV_1130:67a2c9a97e3ad938b5b8f33f941581005e9814e7,0,0,0,1,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Sargassaceae;Sargassum;Sargassum patens,Sargassum patens:127551
ASV_1131:6843d4b2812f1e02dd0e69ba1e1b095805471ccb,0,0,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales;Cymbellaceae;Paraplaconeis;Paraplaconeis kornevae,Paraplaconeis kornevae:1752051
ASV_1132:68c6157a1b03268ac33706ee6beaf3c72b71e021,1,0,0,0,0,0,0,0,0,0,Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Orchidaceae;Pogoniopsis;Pogoniopsis schenkii,Pogoniopsis schenkii:1582014
ASV_1133:68dbbb74496d53925eb8ae0ea6cba405368dbad3,0,0,0,0,0,1,0,0,0,0,Eukaryota;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;Taphrina flavorubra,Taphrina flavorubra:71561
ASV_1134:68f7ee42ba3c7d948ee5f9ac10f96008ced323d5,0,1,0,0,0,0,0,1,0,0,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Sargassaceae;Sargassum;Sargassum megalocystum,Sargassum megalocystum:1219118
ASV_1135:694cee1361cfcbb149f10fbc66d165e91c71fcfd,0,1,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Acrosorium;Acrosorium ciliolatum,Acrosorium ciliolatum:1550622
ASV_1136:69b453baed200d8b4ad7b471dbf28670d4e4595e,0,0,0,1,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya hypogyna,Achlya hypogyna:1202772
ASV_1137:69d4fd8cab2e8bc7526fe21c43f78e4b4ca4f9b7,0,2,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Nannizzia;Nannizzia nana,Nannizzia nana:119676
ASV_1138:69ddd52310463d3a191b3d7a1d2a860f0bf1c6df,0,0,0,0,0,0,0,1,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Nakaseomyces;Nakaseomyces delphensis,Nakaseomyces delphensis:51657
ASV_1139:69e5bc0ce16f61c12af74a5ece7e48fe8ef01eb9,0,0,0,2,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira pseudonana,Thalassiosira pseudonana:35128
ASV_1140:6a13a10b875a90c0c30fac32a8ec48f8d36fc8c6,1,0,0,0,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Cestoda;Proteocephalidea;Proteocephalidae;Postgangesia;Postgangesia inarmata,Postgangesia inarmata:491006
ASV_1141:6a1bd405956c67b8e77b2a061a63f05b53108bdc,0,0,0,0,0,0,0,1,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,Aphanomyces invadans:157072
ASV_1142:6a311521244424e9a0bf7c3b70fb36b0e32034b0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Tiaropsidae;Tiaropsis;Tiaropsis multicirrata,Tiaropsis multicirrata:662020
ASV_1143:6ac0d38caf828baa8536bf6ad08163f913e5c490,0,0,0,3,0,0,0,0,0,0,Eukaryota;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa australica,Chrysoparadoxa australica:2498842
