ASV_number:amplicon,ARMS_Gdynia_GDY1_20180813_20191029_SF38_DMSO_r2,ARMS_GulfOfPiran_Fornace_20180815_20181118_SF_ETOH_r2,ARMS_GulfOfPiran_Fornace_20180815_20181118_MF500_ETOH_r2,ARMS_Eilat_Katza1_20181024_20200706_MF500_r2,ARMS_Koster_VH2_20180418_20180906_PS90_ETOH_r2,ARMS_Vigo_TorallaA_20190625_20191014_MF500_r2,ARMS_Vigo_TorallaB_20190625_20191014_MF500_r2,ARMS_Vigo_TorallaC_20190625_20191014_MF500_r2,Classification,TAXON:NCBI_TAX_ID
ASV_796:3c75e72b459e8c6a065c2577315c9d3f1c11daeb,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Taenioma;Taenioma perpusillum,Taenioma perpusillum:210852
ASV_797:3c905130bae210f3dbb301f23bf61bcf9caa6bc0,0,0,1,0,0,0,0,0,Eukaryota;Thraustochytrida;Bigyra_2;Thraustochytrida;Thraustochytriaceae;Aurantiochytrium;Aurantiochytrium mangrovei,Aurantiochytrium mangrovei:333832
ASV_798:3c95481cd69932cd236b74f10afc3cd43825106c,0,0,0,1,0,0,0,0,Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Brachycladiidae;Brachycladium;Brachycladium goliath,Brachycladium goliath:1751714
ASV_799:3cafafdad9bed0f472e128de688ff9cd9cf32d07,0,0,1,0,0,0,0,0,Eukaryota;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Cymbomonas;Cymbomonas tetramitiformis,Cymbomonas tetramitiformis:36881
ASV_800:3ccd803a5844452b085f858bf75de0c453397b4d,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Dasyaceae;Dipterocladia;Dipterocladia arabiensis,Dipterocladia arabiensis:2007176
ASV_801:3ccec268cb7ec11f4bb30c0d5dbda2f32566d957,2,0,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,Aphanomyces invadans:157072
ASV_802:3cf23b88316785b1a9d9848d272a363748fdbc6b,0,3,0,0,0,0,0,0,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Peronospora;Peronospora verbasci,Peronospora verbasci:1484374
ASV_803:3d130235d887c13b95ecce3c547bc90c63902127,0,1,1,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Scytosiphonaceae;Colpomenia;Colpomenia claytoniae,Colpomenia claytoniae:1043183
ASV_804:3d2c2c321a9677748e2763072a90aadf9105508b,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Insecta;Neuroptera;Mantispidae;Gerstaeckerella;Gerstaeckerella chilensis,Gerstaeckerella chilensis:1548268
ASV_805:3d34b46d7c4ab123d7b7fa739c4609869626aab4,0,0,1,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Neogastropoda;Clavatulidae;Clionella;Clionella kraussii,Clionella kraussii:2259838
ASV_806:3d8b67f52feefb10a9065875ec7697923c12da81,0,0,3,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia subanglica,Pinnularia subanglica:1089236
ASV_807:3dcd13a653c783b7253466c88c56cc0ca834fbc9,0,0,1,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca closterium,Cylindrotheca closterium:2856
ASV_808:3ddfd5e01c1117bb103320eae62325186f172ddc,0,0,1,0,0,0,0,0,Eukaryota;Cutleriales;Phaeophyceae_13;Cutleriales;Cutleriaceae;Cutleria;Cutleria multifida,Cutleria multifida:74475
ASV_809:3de48e2c8563821d31a5263161c94adb77c5873a,0,0,1,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia subcommutata,Pinnularia subcommutata:1089238
ASV_810:3e2477e7dca328f4da18db44157e1a951c3e371c,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia acrosphaeria,Pinnularia acrosphaeria:431571
ASV_811:3e52894f5f9c5c3bb9b129c418c5d2e9c8465421,0,2,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia alba,Nitzschia alba:2858
ASV_812:3e918f272db791de9f11ed8a128ca75dfacc9b56,1,0,0,0,0,0,0,0,Eukaryota;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa australica,Chrysoparadoxa australica:2498842
ASV_813:3ea6e71cb02a8471724dd4d2555c2cbf32d1e966,0,0,1,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha,Pennaria disticha:264068
ASV_814:3eb2d02e027f2818a7d9c1f84221525318cb1c63,0,0,1,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Maxates;Maxates thetydaria,Maxates thetydaria:2203024
ASV_815:3ee4cdfc8ecf0c5bc6c91c42904131ddf395b285,0,0,1,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Myriogloea;Myriogloea simplex,Myriogloea simplex:185804
ASV_816:3eefd0428603bd35c38137af49611d6bb8933909,0,1,0,0,0,0,0,0,Eukaryota;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae;Crustomastix;Crustomastix stigmatica,Crustomastix stigmatica:195967
ASV_817:3f37511533221daccd776d0b456b57bd0cafdc6c,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Ditylum;Ditylum brightwellii,Ditylum brightwellii:49249
ASV_818:3f7326f1b0c76308355fde3f6fa00200958bfcc2,0,1,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Vanderwaltozyma;Vanderwaltozyma polyspora,Vanderwaltozyma polyspora:36033
ASV_819:3f857efb823d46ad5c69bf9cafd78d771678578d,0,1,1,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Brevilegnia;Brevilegnia unisperma,Brevilegnia unisperma:944594
ASV_820:3fca3cabddbfe6685a440ff03a8a2b764a15be84,0,0,0,1,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Moerisiidae;Moerisia;Moerisia inkermanica,Moerisia inkermanica:667509
ASV_821:40733b6b49243934775649e5ba1b4e8c262627ca,0,1,0,0,0,0,0,0,Eukaryota;Chlorophyta;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Cymbomonas;Cymbomonas tetramitiformis,Cymbomonas tetramitiformis:36881
ASV_822:40dd949a61510d5fceee901846ab5868b49883a4,0,1,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Zancleidae;Zanclea;Zanclea implexa,Zanclea implexa:1899534
ASV_823:412157c94380adb14f3eb61f7ce596385b3b7687,0,1,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Dicrocoeliidae;Lyperosomum;Lyperosomum longicauda,Lyperosomum longicauda:2714089
ASV_824:412f39bb9cf955ae9172dbf9c87688c749d364a7,1,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Sarocladiaceae;Sarocladium;Sarocladium implicatum,Sarocladium implicatum:1610689
ASV_825:413fd9f99b5d3c810094e47f7c17b06aba18dfc5,0,0,1,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces iridis,Aphanomyces iridis:601994
ASV_826:414720870205e805cd1125aacb8132152c68c080,0,1,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Laurencia;Laurencia clavata,Laurencia clavata:2008694
ASV_827:414b5f9d0cda33ec16e3c7c44f16b966743f0a35,0,2,1,0,0,0,0,0,Eukaryota;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula japonica,Chloroparvula japonica:1411623
ASV_828:418984308332d8cb81e3f2a27c368da997b83eaf,0,0,1,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Seculamonas;Seculamonas;Seculamonas ecuadoriensis,Seculamonas ecuadoriensis:221724
ASV_829:41ac0f5e32c79e440b02fdbd6f77aa3b6dc548b5,0,0,1,0,0,0,0,0,Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas;Thecamonas trahens,Thecamonas trahens:529818
ASV_830:41ecd3cc0e0388c4454893a1a050908467a2f8ab,2,0,0,0,0,0,0,0,Eukaryota;Discosea;Himatismenida;Himatismenida;Cochliopodiidae;Cochliopodium;Cochliopodium larifeili,Cochliopodium larifeili:1017091
ASV_831:4215ff414c3b0886f1e365384c13fc379f146992,0,1,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Halamphora;Halamphora calidilacuna,Halamphora calidilacuna:2133758
ASV_832:42db56ce4a4a7201540c2bd83763d59806e08244,0,4,1,0,0,0,0,0,Eukaryota;Myzocytiopsidales;Oomycota_3;Myzocytiopsidales;Myzocytiopsidaceae;Chlamydomyzium;Chlamydomyzium dictyuchoides,Chlamydomyzium dictyuchoides:1190596
ASV_833:433a3aaf859a36c9935891b59cb7fac09c8fa4b8,0,0,2,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia subanglica,Pinnularia subanglica:1089236
ASV_834:433cabd6751f7ce648854ff0ecc17455df374196,0,0,2,0,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Micractinium;Micractinium conductrix,Micractinium conductrix:554055
ASV_835:4360bd9bb4ccec851d540f402ea60720ba2d6f4b,0,2,0,0,0,0,0,0,Eukaryota;Pythiales;Oomycota_12;Pythiales;Pythiaceae;Globisporangium;Globisporangium spiculum,Globisporangium spiculum:373630
ASV_836:4384e8ca3bf97ac347432aa91a40ffdf23cffefd,0,0,2,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudonitzschia;Pseudonitzschia delicatissima,Pseudonitzschia delicatissima:44447
ASV_837:43aa0e2f735e76c29b698459597a95dcfbf439a3,0,0,0,1,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia bella,Sarsia bella:2071638
ASV_838:43ab0f6148d66d1d9fd19ba95c97b70ccfd3ee81,0,0,0,2,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Ceramiaceae;Griffithsia;Griffithsia okiensis,Griffithsia okiensis:291168
ASV_839:43eabebd15c4e2783674774e24038eb90642b415,0,2,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles gilesi,Anopheles gilesi:2171669
ASV_840:44a5d3e26da463dfbd9afdf841726f4f0a70eef9,0,0,3,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_841:44f6cc8f6fc3333f237d978699ced4a737d11086,0,1,0,0,0,0,0,0,Eukaryota;Discosea;Flabellinia;Vannellidae;Vannellidae;Vannella;Vannella sp,Vannella sp:1973054
ASV_842:45156f3a091cad904da538c37aa7bf0bfe884875,0,0,1,0,0,0,0,0,Eukaryota;Thraustochytrida;Bigyra_2;Thraustochytrida;Thraustochytriaceae;Botryochytrium;Botryochytrium radiatum,Botryochytrium radiatum:463362
ASV_843:45f87db48ccd854fbd52c960f45f3c92cf4fd4cd,0,0,1,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,Aphanomyces invadans:157072
ASV_844:461cdecb4c6362ed279292f5a9483ebb7043bced,0,0,1,0,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella;Chlorella variabilis,Chlorella variabilis:554065
ASV_845:4633b2fd416a672b8e1b54774e180f1c7e867233,0,2,0,0,0,0,0,0,Eukaryota;Cyathomonadacea;Cryptophyceae_3;Cyathomonadacea;Goniomonadaceae;Goniomonas;Goniomonas avonlea,Goniomonas avonlea:1255295
ASV_846:463d6357957c9ff4c4b8e67ac390cb0e5509255c,0,1,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Cestoda;Tetrabothriidea;Tetrabothriidae;Tetrabothrius;Tetrabothrius erostris,Tetrabothrius erostris:70678
ASV_847:465341dff0e5bbfab97ed9072ae0fdbb7ffb3a63,1,0,0,0,0,0,0,0,Eukaryota;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa australica,Chrysoparadoxa australica:2498842
ASV_848:465fd1b6c842358c09e310ce79a67de57ed27a07,0,0,1,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Schizophyllaceae;Schizophyllum;Schizophyllum commune,Schizophyllum commune:5334
ASV_849:4678b41a578a3ff12a62be808663298970137761,0,0,0,1,0,0,0,0,Eukaryota;Capsaspora;Filasterea_1;Capsaspora;Capsaspora;Capsaspora;Capsaspora owczarzaki,Capsaspora owczarzaki:192875
ASV_850:46dc580c966e4ef65e62f9c0942227ab5da8ae6a,1,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Vertebrata;Vertebrata australis,Vertebrata australis:2006943
ASV_851:46ddb7a9493b1597fe76bba4c63391b68c32aba3,0,0,0,1,0,0,0,0,Eukaryota;Chlorophyta;Ulvophyceae;Bryopsidales;Caulerpaceae;Caulerpa;Caulerpa lentillifera,Caulerpa lentillifera:148947
ASV_852:4734dcb6d974ea8a23d1fcc6c9b5d30429cb8869,0,1,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Chlamydomonadales;Volvocaceae;Colemanosphaera;Colemanosphaera angeleri,Colemanosphaera angeleri:1454018
ASV_853:476244f871278b608da56dde8274eb543187686d,1,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Caloglossa;Caloglossa intermedia,Caloglossa intermedia:100879
ASV_854:47823aebb7847fb40397cc2d12c14b6750f5cd79,0,0,1,0,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Antholoba;Antholoba achates,Antholoba achates:856778
ASV_855:4794f5fbb935819ff30a6d90e400c79591c93477,0,1,1,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya hypogyna,Achlya hypogyna:1202772
ASV_856:4851ad66722cf4b9758d6438537eaccbc6a46ca0,1,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_857:4874773b4ae5571b870b08c4ed0eb509dad12822,0,2,1,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Lachancea;Lachancea nothofagi,Lachancea nothofagi:679534
ASV_858:487558f0d1d99ca3b8310eb3426270ec84808d96,0,2,1,0,0,0,0,0,Eukaryota;Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Antarctomyces;Antarctomyces pellizariae,Antarctomyces pellizariae:1955577
ASV_859:48968be734aee74a375dc19126f92f7ee149f1b8,0,2,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_860:493bd741c9393deafa35b001883b4f932c4518ce,0,1,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Phaffomycetaceae;Wickerhamomyces;Wickerhamomyces canadensis,Wickerhamomyces canadensis:1156965
ASV_861:4a6b0da70da77dea1bc543ba02a4c2ea58f3f0dd,0,1,0,0,0,0,0,0,Eukaryota;Streptophyta;Zygnemophyceae;Desmidiales;Gonatozygaceae;Gonatozygon;Gonatozygon brebissonii,Gonatozygon brebissonii:184482
ASV_862:4aa9d5f8c2c6444da9be509876d35b2deb9a714c,0,0,1,0,0,0,0,0,Eukaryota;Eustigmatales;Eustigmatophyceae_2;Eustigmatales;Eustigmataceae;Vischeria;Vischeria stellata,Vischeria stellata:1104407
ASV_863:4ab2cc1169fd92b25a142b79a6f04a19c2a712c5,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera;Membranoptera tenuis,Membranoptera tenuis:158698
ASV_864:4b447dfe6d5f6e2d35e0c2bd20dd770305c6c2e7,0,0,1,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Nemacystus;Nemacystus decipiens,Nemacystus decipiens:2185085
ASV_865:4b4ebacbc02f92c8511ddaedcba4437640a7c977,0,0,1,0,0,0,0,0,Eukaryota;Bacillariophyta;Fragilariophyceae;Thalassionemales;Thalassionemataceae;Thalassionema;Thalassionema nitzschioides,Thalassionema nitzschioides:33649
ASV_866:4b92200670268ab7311298eb2fd85b17eee72cef,0,1,0,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes spinosus,Orconectes spinosus:306252
ASV_867:4ba9b79e88c724683cef2d0845a6e487c8fa77b4,0,2,0,0,0,0,0,0,Eukaryota;Rotifera;Monogononta;Ploima;Asplanchnidae;Asplanchna;Asplanchna sieboldi,Asplanchna sieboldi:84397
ASV_868:4bb9c4ade28d6f53ca815d8180375d9c06a1abe2,0,0,1,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia alba,Nitzschia alba:2858
ASV_869:4bc533f576deab4cb2595a0e0e78155792abb3eb,0,0,1,0,0,0,0,0,Eukaryota;Discosea;Flabellinia;Vannellidae;Vannellidae;Clydonella;Clydonella sawyeri,Clydonella sawyeri:2201168
ASV_870:4c18ee336daaeb11b7a6f9aa3071889d5ae8125b,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Caloglossa;Caloglossa monosticha,Caloglossa monosticha:76906
ASV_871:4c216391e49e87c06583f4999e8bdacf32256040,0,0,1,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Aphanomyces;Aphanomyces invadans,Aphanomyces invadans:157072
ASV_872:4c322974dd9a85311098f3e281476cd681fc2c81,0,1,0,0,0,0,0,0,Eukaryota;Chlorophyta;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinococcus;Prasinococcus capsulatus,Prasinococcus capsulatus:156131
ASV_873:4c545a6d2fa4a4c39a0bc5dc3dec6dea562e6f95,0,1,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula japonica,Chloroparvula japonica:1411623
ASV_874:4c823be678aed8afbd03be643e59de73d4fda57b,0,2,3,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Sellaphoraceae;Sellaphora;Sellaphora seminulum,Sellaphora seminulum:1302831
ASV_875:4c8b96987f461a4fa95a24b450fd77467d708627,0,0,1,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Sellaphoraceae;Sellaphora;Sellaphora seminulum,Sellaphora seminulum:1302831
ASV_876:4cce4acbb294b29bcca79de48d97622998b300ab,1,0,0,0,0,0,0,0,Eukaryota;Annelida;Clitellata;Enchytraeida;Enchytraeidae;Mesenchytraeus;Mesenchytraeus hydrius,Mesenchytraeus hydrius:1797137
ASV_877:4d253d9cfe5ecd6893a7c9381e7063a2b5d4e932,0,0,0,1,0,0,0,0,Eukaryota;Chytridiomycota;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces punctatus,Spizellomyces punctatus:109760
ASV_878:4d730ed74902583889ea01354847f2228c29ef82,0,1,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha,Pennaria disticha:264068
ASV_879:4dbbee64c01644cb7c54641bade1e8102361729d,0,0,2,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia acrosphaeria,Pinnularia acrosphaeria:431571
ASV_880:4decf65ed05c553ff9c7891bcc4b4218f924a8c6,0,0,1,0,0,0,0,0,Eukaryota;Gonyaulacales;Dinophyceae_4;Gonyaulacales;Gonyaulacaceae;Alexandrium;Alexandrium tamiyavanichii,Alexandrium tamiyavanichii:201731
ASV_881:4e0766c39934f29d94383140cf2a478d8525025b,0,2,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Ephemeroptera;Siphlonuridae;Siphluriscus;Siphluriscus chinensis,Siphluriscus chinensis:981053
ASV_882:4e1db7f98cbd96bd2bb90f0e8a183bd37202121d,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Halymeniales;Halymeniaceae;Grateloupia;Grateloupia taiwanensis,Grateloupia taiwanensis:1260292
ASV_883:4e2be7adf5b0eaa6c710cfd7c96a077444d7ab47,0,6,0,0,0,0,0,0,Eukaryota;Arthropoda;Diplopoda;Polydesmida;Xystodesmidae;Brachoria;Brachoria conta,Brachoria conta:482832
ASV_884:4e4a923a4480c816283c9b8286cacc5c0340611e,0,1,1,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Sargassaceae;Coccophora;Coccophora langsdorfii,Coccophora langsdorfii:74099
ASV_885:4ec7b5bfaf57be6fffc1c347c2a95a68c3557c25,0,0,1,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Histionidae;Histiona;Histiona aroides,Histiona aroides:392300
ASV_886:4ed07480d731d599338c72963da3a5af075dde8c,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gelidiales;Gelidiaceae;Gelidium;Gelidium crinale,Gelidium crinale:143013
ASV_887:4eed945ef2add665f216f4279dd8055c620be5b8,0,0,2,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia alba,Nitzschia alba:2858
ASV_888:4f13c69a19dd0c591bf787b9eaeb53e81ca9451d,0,0,1,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Lyophyllum;Lyophyllum decastes,Lyophyllum decastes:64660
ASV_889:4f4876fa0ce4489fdd799881e757078d47ea890f,0,0,1,0,0,0,0,0,Eukaryota;Thraustochytrida;Bigyra_2;Thraustochytrida;Thraustochytriaceae;Aurantiochytrium;Aurantiochytrium acetophilum,Aurantiochytrium acetophilum:2172886
ASV_890:4f5c681eddf0846f10e94c3b27d244ceebf32db2,0,0,1,0,0,0,0,0,Eukaryota;Chlorophyta;Ulvophyceae;Oltmannsiellopsidales;Oltmannsiellopsidaceae;Oltmannsiellopsis;Oltmannsiellopsis viridis,Oltmannsiellopsis viridis:51324
ASV_891:5013c853623065eb1ff2f06d6af253c143543911,0,1,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Lophosiphonia;Lophosiphonia obscura,Lophosiphonia obscura:717905
ASV_892:50289db3b25e96c75dcc12f7002bd6652d8bce4d,0,1,0,0,0,0,0,0,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Peronospora;Peronospora flava,Peronospora flava:230373
ASV_893:50a698753ad23246566447230f02925d9868f90f,1,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Caloglossa;Caloglossa beccarii,Caloglossa beccarii:131038
ASV_894:5118370cd6512939dc18cfde5af747537c481117,0,0,1,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Cystocloniaceae;Calliblepharis;Calliblepharis fimbriata,Calliblepharis fimbriata:163335
ASV_895:513060eab9cada25922df981a56680436e713679,0,0,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_896:51576070f597e8b2bcfc8df1f72503be6d950476,0,0,1,0,0,0,0,0,Eukaryota;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastix;Dolichomastix tenuilepis,Dolichomastix tenuilepis:195969
ASV_897:51a45b5d3cf91bddc6efd3d8a39676bcc967b058,1,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Lophocladia;Lophocladia kuetzingii,Lophocladia kuetzingii:675577
ASV_898:524c54bac5abb090e35b56f1d5e14718765afd72,0,1,1,0,0,0,0,0,Eukaryota;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon;Chloropicon mariensis,Chloropicon mariensis:1606511
ASV_899:52ab36cef8fe6f55e68493e1e4989eca551d2e60,0,1,0,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Agaricostilbaceae;Sterigmatomyces;Sterigmatomyces sp,Sterigmatomyces sp:1972484
ASV_900:52d883d49b1c7247e3e907123945cbfcb620b702,0,0,1,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Mesogloia;Mesogloia ikomae,Mesogloia ikomae:309742
ASV_901:52e944f88773a1575cfa6fbfc0564cb1511a6562,0,0,1,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Veladyris;Veladyris cytharista,Veladyris cytharista:1908631
ASV_902:52f208d36663f18a03bc58cd210f8f079a5a599f,0,0,1,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya hypogyna,Achlya hypogyna:1202772
ASV_903:530bc499127f1bcd87610d3d874df36fc63c08d8,0,0,1,0,0,0,0,0,Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Grammonema;Grammonema striatula,Grammonema striatula:33645
ASV_904:534d22c9c7fa8c695ba75b68fadb20391515744b,0,0,0,1,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Neogastropoda;Muricidae;Pinaxia;Pinaxia versicolor,Pinaxia versicolor:1078566
ASV_905:53692d0568369bd4c570f520cb6fc6d52b968f03,0,0,0,1,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Hyadesiidae;Hyadesia;Hyadesia curassaviensis,Hyadesia curassaviensis:474205
ASV_906:53a0d7d7de050013e883322b96620b9d4ae87aa2,0,0,1,0,0,0,0,0,Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Asterionella;Asterionella formosa,Asterionella formosa:210441
