Please ignore. Just helpful for HCMR logistics --> Sequenced/in progress information,Observatory-ID,ARMS-ID,MaterialSample-ID,Event-ID,Deployment Date,Collection Date,Observatory-ID,ARMS-ID,Country,Fraction_Specific,Fraction,Preservative,Filter (micrometer),Crate cover used during retrieval,OriginalSample-ID,gene_COI,COI_demultiplexed,gene_COI_negative_control,comment_COI,gene_ITS,ITS_demultiplexed,gene_ITS_negative_control,comment_ITS,gene_18S,18S_demultiplexed,gene_18S_negative_control,comment_18S,fieldReplicate,initial number of paired-end reads,initial number of paired-end reads,initial number of paired-end reads,Cleaned sequences,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,FastQC Report,Open access date
January 2020,Plymouth,MBA1A,ARMS_Plymouth_MBA1A_20190716_20190916_MF100,ARMS_Plymouth_MBA1A_20190716_20190916,2019-07-16,2019-09-16,Plymouth,MBA1A,UK,Motile_100um,Motile,DMSO,100,not provided,2019_MBA_ARMS1A_MF100_DMSO,ERR4018670,MiSeq (indices),ERR4018471,none,ERR4018661,MiSeq (indices),ERR4018473,none,ERR4018652,MiSeq (indices),ERR4018472,none,ARMS_Plymouth_MBA1_20190716_20190916,5536,25933,38591,,Fail,Warn,Fail,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Plymouth,MBA1A,ARMS_Plymouth_MBA1A_20190716_20190916_MF500,ARMS_Plymouth_MBA1A_20190716_20190916,2019-07-16,2019-09-16,Plymouth,MBA1A,UK,Motile_500um,Motile,DMSO,500,not provided,2019_MBA_ARMS1A_MF500_DMSO,ERR4018669,MiSeq (indices),ERR4018471,none,ERR4018660,MiSeq (indices),ERR4018473,none,ERR4018651,MiSeq (indices),ERR4018472,none,ARMS_Plymouth_MBA1_20190716_20190916,42128,32252,4713,,Fail,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,2021-05-01
January 2020,Plymouth,MBA1A,ARMS_Plymouth_MBA1A_20190716_20190916_SF40,ARMS_Plymouth_MBA1A_20190716_20190916,2019-07-16,2019-09-16,Plymouth,MBA1A,UK,Sessile_40um,Sessile,DMSO,40,not provided,2019_MBA_ARMS1A_SF_DMSO,ERR4018671,MiSeq (indices),ERR4018471,none,ERR4018662,MiSeq (indices),ERR4018473,none,ERR4018653,MiSeq (indices),ERR4018472,none,ARMS_Plymouth_MBA1_20190716_20190916,19167,38334,47825,,Fail,Fail,Fail,Pass,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Plymouth,MBA1B,ARMS_Plymouth_MBA1B_20190716_20190918_MF100,ARMS_Plymouth_MBA1B_20190716_20190918,2019-07-16,2019-09-18,Plymouth,MBA1B,UK,Motile_100um,Motile,DMSO,100,not provided,2019_MBA_ARMS1B_MF100_DMSO,ERR4018673,MiSeq (indices),ERR4018471,none,ERR4018664,MiSeq (indices),ERR4018473,none,ERR4018655,MiSeq (indices),ERR4018472,none,ARMS_Plymouth_MBA1_20190716_20190916,22906,36862,65794,,Fail,Fail,Fail,Warn,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Plymouth,MBA1B,ARMS_Plymouth_MBA1B_20190716_20190918_MF500,ARMS_Plymouth_MBA1B_20190716_20190918,2019-07-16,2019-09-18,Plymouth,MBA1B,UK,Motile_500um,Motile,DMSO,500,not provided,2019_MBA_ARMS1B_MF500_DMSO,ERR4018672,MiSeq (indices),ERR4018471,none,ERR4018663,MiSeq (indices),ERR4018473,none,ERR4018654,MiSeq (indices),ERR4018472,none,ARMS_Plymouth_MBA1_20190716_20190916,21515,23786,27474,,Fail,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,2021-05-01
January 2020,Plymouth,MBA1B,ARMS_Plymouth_MBA1B_20190716_20190918_SF40,ARMS_Plymouth_MBA1B_20190716_20190918,2019-07-16,2019-09-18,Plymouth,MBA1B,UK,Sessile_40um,Sessile,DMSO,40,not provided,2019_MBA_ARMS1B_SF_DMSO,ERR4018674,MiSeq (indices),ERR4018471,none,ERR4018665,MiSeq (indices),ERR4018473,none,ERR4018656,MiSeq (indices),ERR4018472,none,ARMS_Plymouth_MBA1_20190716_20190916,28312,24742,47086,,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,2021-05-01
January 2020,Plymouth,MBA1C,ARMS_Plymouth_MBA1C_20190716_20190920_MF100,ARMS_Plymouth_MBA1C_20190716_20190920,2019-07-16,2019-09-20,Plymouth,MBA1C,UK,Motile_100um,Motile,DMSO,100,not provided,2019_MBA_ARMS1C_MF100_DMSO,ERR4018676,MiSeq (indices),ERR4018471,none,ERR4018667,MiSeq (indices),ERR4018473,none,ERR4018658,MiSeq (indices),ERR4018472,none,ARMS_Plymouth_MBA1_20190716_20190916,26901,20560,29954,,Fail,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Plymouth,MBA1C,ARMS_Plymouth_MBA1C_20190716_20190920_MF500,ARMS_Plymouth_MBA1C_20190716_20190920,2019-07-16,2019-09-20,Plymouth,MBA1C,UK,Motile_500um,Motile,DMSO,500,not provided,2019_MBA_ARMS1C_MF500_DMSO,ERR4018675,MiSeq (indices),ERR4018471,none,ERR4018666,MiSeq (indices),ERR4018473,none,ERR4018657,MiSeq (indices),ERR4018472,none,ARMS_Plymouth_MBA1_20190716_20190916,13356,38274,54477,,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,2021-05-01
January 2020,Plymouth,MBA1C,ARMS_Plymouth_MBA1C_20190716_20190920_SF40,ARMS_Plymouth_MBA1C_20190716_20190920,2019-07-16,2019-09-20,Plymouth,MBA1C,UK,Sessile_40um,Sessile,DMSO,40,not provided,2019_MBA_ARMS1C_SF_DMSO,ERR4018677,MiSeq (indices),ERR4018471,none,ERR4018668,MiSeq (indices),ERR4018473,none,ERR4018659,MiSeq (indices),ERR4018472,none,ARMS_Plymouth_MBA1_20190716_20190916,42248,34940,71749,,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,2021-05-01
January 2020,Roscoff,MarBloR1,ARMS_Roscoff_MarBloR1_20190612_20190916_MF100,ARMS_Roscoff_MarBloR1_20190612_20190916,2019-06-12,2019-09-16,Roscoff,MarBloR1,France,Motile_100um,Motile,DMSO,100,not provided,2019_MBlo_R1_MF100_DMSO,ERR4018635,MiSeq (indices),ERR4018471,none,ERR4018626,MiSeq (indices),ERR4018473,none,ERR4018617,MiSeq (indices),ERR4018472,none,ARMS_Roscoff_MarBloR_20190612_20190916,13419,31052,2721,,Fail,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,2021-05-01
January 2020,Roscoff,MarBloR1,ARMS_Roscoff_MarBloR1_20190612_20190916_MF500,ARMS_Roscoff_MarBloR1_20190612_20190916,2019-06-12,2019-09-16,Roscoff,MarBloR1,France,Motile_500um,Motile,DMSO,500,not provided,2019_MBlo_R1_MF500_DMSO,ERR4018636,MiSeq (indices),ERR4018471,none,ERR4018627,MiSeq (indices),ERR4018473,none,ERR4018618,MiSeq (indices),ERR4018472,none,ARMS_Roscoff_MarBloR_20190612_20190916,34807,9255,11546,,Fail,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,2021-05-01
January 2020,Roscoff,MarBloR1,ARMS_Roscoff_MarBloR1_20190612_20190916_SF40,ARMS_Roscoff_MarBloR1_20190612_20190916,2019-06-12,2019-09-16,Roscoff,MarBloR1,France,Sessile_40um,Sessile,DMSO,40,not provided,2019_MBlo_R1_SF40_DMSO,ERR4018637,MiSeq (indices),ERR4018471,none,ERR4018628,MiSeq (indices),ERR4018473,none,ERR4018619,MiSeq (indices),ERR4018472,none,ARMS_Roscoff_MarBloR_20190612_20190916,92,21115,23696,,Pass,Fail,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Roscoff,MarBloR2,ARMS_Roscoff_MarBloR2_20190612_20190917_MF100,ARMS_Roscoff_MarBloR2_20190612_20190917,2019-06-12,2019-09-17,Roscoff,MarBloR2,France,Motile_100um,Motile,DMSO,100,not provided,2019_MBlo_R2_MF100_DMSO,ERR4018638,MiSeq (indices),ERR4018471,none,ERR4018629,MiSeq (indices),ERR4018473,none,ERR4018620,MiSeq (indices),ERR4018472,none,ARMS_Roscoff_MarBloR_20190612_20190916,18191,14862,6553,,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,2021-05-01
January 2020,Roscoff,MarBloR2,ARMS_Roscoff_MarBloR2_20190612_20190917_MF500,ARMS_Roscoff_MarBloR2_20190612_20190917,2019-06-12,2019-09-17,Roscoff,MarBloR2,France,Motile_500um,Motile,DMSO,500,not provided,2019_MBlo_R2_MF500_DMSO,ERR4018639,MiSeq (indices),ERR4018471,none,ERR4018630,MiSeq (indices),ERR4018473,none,ERR4018621,MiSeq (indices),ERR4018472,none,ARMS_Roscoff_MarBloR_20190612_20190916,615,31301,3584,,Fail,Warn,Fail,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,2021-05-01
January 2020,Roscoff,MarBloR2,ARMS_Roscoff_MarBloR2_20190612_20190917_SF40,ARMS_Roscoff_MarBloR2_20190612_20190917,2019-06-12,2019-09-17,Roscoff,MarBloR2,France,Sessile_40um,Sessile,DMSO,40,not provided,2019_MBlo_R2_SF40_DMSO,ERR4018640,MiSeq (indices),ERR4018471,none,ERR4018631,MiSeq (indices),ERR4018473,none,ERR4018622,MiSeq (indices),ERR4018472,none,ARMS_Roscoff_MarBloR_20190612_20190916,27917,15246,7941,,Fail,Warn,Fail,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Roscoff,MarBloR3,ARMS_Roscoff_MarBloR3_20190612_20190918_MF100,ARMS_Roscoff_MarBloR3_20190612_20190918,2019-06-12,2019-09-18,Roscoff,MarBloR3,France,Motile_100um,Motile,DMSO,100,not provided,2019_MBlo_R3_MF100_DMSO,ERR4018641,MiSeq (indices),ERR4018471,none,ERR4018632,MiSeq (indices),ERR4018473,none,ERR4018623,MiSeq (indices),ERR4018472,none,ARMS_Roscoff_MarBloR_20190612_20190916,26167,20248,6987,,Fail,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Roscoff,MarBloR3,ARMS_Roscoff_MarBloR3_20190612_20190918_MF500,ARMS_Roscoff_MarBloR3_20190612_20190918,2019-06-12,2019-09-18,Roscoff,MarBloR3,France,Motile_500um,Motile,DMSO,500,not provided,2019_MBlo_R3_MF500_DMSO,ERR4018642,MiSeq (indices),ERR4018471,none,ERR4018633,MiSeq (indices),ERR4018473,none,ERR4018624,MiSeq (indices),ERR4018472,none,ARMS_Roscoff_MarBloR_20190612_20190916,37533,27925,2075,,Fail,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Roscoff,MarBloR3,ARMS_Roscoff_MarBloR3_20190612_20190918_SF40,ARMS_Roscoff_MarBloR3_20190612_20190918,2019-06-12,2019-09-18,Roscoff,MarBloR3,France,Sessile_40um,Sessile,DMSO,40,not provided,2019_MBlo_R3_SF40_DMSO,ERR4018643,MiSeq (indices),ERR4018471,none,ERR4018634,MiSeq (indices),ERR4018473,none,ERR4018625,MiSeq (indices),ERR4018472,none,ARMS_Roscoff_MarBloR_20190612_20190916,29761,20549,2469,,Fail,Warn,Fail,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Vigo,TorallaA,ARMS_Vigo_TorallaA_20190625_20191014_MF100,ARMS_Vigo_TorallaA_20190625_20191014,2019-06-25,2019-10-14,Vigo,TorallaA,Spain,Motile_100um,Motile,DMSO,100,not provided,JTBL_A_MF100,ERR4018716,MiSeq (indices),ERR4018471,none,ERR4018710,MiSeq (indices),ERR4018473,none,ERR4018704 ,MiSeq (indices),ERR4018472,unsuccessful sequencing: no OTUs/ASVs,ARMS_Vigo_Toralla_20190625_20191014,18283,80743,317,,Fail,Fail,Fail,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Vigo,TorallaA,ARMS_Vigo_TorallaA_20190625_20191014_MF500,ARMS_Vigo_TorallaA_20190625_20191014,2019-06-25,2019-10-14,Vigo,TorallaA,Spain,Motile_500um,Motile,DMSO,500,not provided,JTBL_A_MF500,ERR4018717,MiSeq (indices),ERR4018471,none,ERR4018711,MiSeq (indices),ERR4018473,none,ERR4018705 ,MiSeq (indices),ERR4018472,unsuccessful sequencing: no OTUs/ASVs,ARMS_Vigo_Toralla_20190625_20191014,77696,64259,162,,Fail,Fail,Fail,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Vigo,TorallaB,ARMS_Vigo_TorallaB_20190625_20191014_MF100,ARMS_Vigo_TorallaB_20190625_20191014,2019-06-25,2019-10-14,Vigo,TorallaB,Spain,Motile_100um,Motile,DMSO,100,not provided,JTBL_B_MF100,ERR4018718,MiSeq (indices),ERR4018471,none,ERR4018712,MiSeq (indices),ERR4018473,none,ERR4018706,MiSeq (indices),ERR4018472,none,ARMS_Vigo_Toralla_20190625_20191014,51687,68766,247,,Fail,Fail,Fail,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Vigo,TorallaB,ARMS_Vigo_TorallaB_20190625_20191014_MF500,ARMS_Vigo_TorallaB_20190625_20191014,2019-06-25,2019-10-14,Vigo,TorallaB,Spain,Motile_500um,Motile,DMSO,500,not provided,JTBL_B_MF500,ERR4018719,MiSeq (indices),ERR4018471,none,ERR4018713,MiSeq (indices),ERR4018473,none,ERR4018707 ,MiSeq (indices),ERR4018472,unsuccessful sequencing: no OTUs/ASVs,ARMS_Vigo_Toralla_20190625_20191014,74849,61758,123,,Fail,Fail,Fail,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Vigo,TorallaC,ARMS_Vigo_TorallaC_20190625_20191014_MF100,ARMS_Vigo_TorallaC_20190625_20191014,2019-06-25,2019-10-14,Vigo,TorallaC,Spain,Motile_100um,Motile,DMSO,100,not provided,JTBL_C_MF100,ERR4018720,MiSeq (indices),ERR4018471,none,ERR4018714,MiSeq (indices),ERR4018473,none,ERR4018708,MiSeq (indices),ERR4018472,unsuccessful sequencing: no OTUs/ASVs,ARMS_Vigo_Toralla_20190625_20191014,107841,84964,163,,Fail,Fail,Fail,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2020,Vigo,TorallaC,ARMS_Vigo_TorallaC_20190625_20191014_MF500,ARMS_Vigo_TorallaC_20190625_20191014,2019-06-25,2019-10-14,Vigo,TorallaC,Spain,Motile_500um,Motile,DMSO,500,not provided,JTBL_C_MF500,ERR4018721,MiSeq (indices),ERR4018471,none,ERR4018715,MiSeq (indices),ERR4018473,none,ERR4018709 ,MiSeq (indices),ERR4018472,unsuccessful sequencing: no OTUs/ASVs,ARMS_Vigo_Toralla_20190625_20191014,39273,53968,73,,Fail,Fail,Pass,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Fail,Fail,2021-05-01
January 2022,Bodo,GStraB,ARMS_Bodo_GStraB_20190621_20201207_MF100,ARMS_Bodo_GStraB_20190621_20201207,2019-06-21,2020-12-07,Bodo,GStraB,Norway,Motile_100um,Motile,DMSO,100,not provided,ARMS_Bodo_GStraB_190621-201207_MF100,ERR9632090,MiSeq (indices),ERR9632065,none,none,none,none,discontinued,ERR9632075,MiSeq (indices),ERR9632062,none,ARMS_Bodo_GStra_20190621_20201207,,,,,,,,,,,,,,,,,,,,
January 2022,Bodo,GStraB,ARMS_Bodo_GStraB_20190621_20201207_MF500,ARMS_Bodo_GStraB_20190621_20201207,2019-06-21,2020-12-07,Bodo,GStraB,Norway,Motile_500um,Motile,DMSO,500,not provided,ARMS_Bodo_GStraB_190621-201207_MF500,ERR9632091,MiSeq (indices),ERR9632065,none,none,none,none,discontinued,ERR9632076,MiSeq (indices),ERR9632062,none,ARMS_Bodo_GStra_20190621_20201207,,,,,,,,,,,,,,,,,,,,
January 2022,Bodo,GStraB,ARMS_Bodo_GStraB_20190621_20201207_SF50_A,ARMS_Bodo_GStraB_20190621_20201207,2019-06-21,2020-12-07,Bodo,GStraB,Norway,Sessile_50um,Sessile,DMSO,50,not provided,ARMS_Bodo_GStraB_190621-201207_SF50_Α,ERR9632089,MiSeq (indices),ERR9632065,none,none,none,none,discontinued,ERR9632074,MiSeq (indices),ERR9632062,none,ARMS_Bodo_GStra_20190621_20201207,,,,,,,,,,,,,,,,,,,,
January 2022,Bodo,GStraM,ARMS_Bodo_GStraM_20190621_20201207_MF100,ARMS_Bodo_GStraM_20190621_20201207,2019-06-21,2020-12-07,Bodo,GStraM,Norway,Motile_100um,Motile,DMSO,100,not provided,ARMS_Bodo_GStraM_190621-201207_MF100,ERR9632093,MiSeq (indices),ERR9632065,none,none,none,none,discontinued,ERR9632078,MiSeq (indices),ERR9632062,none,ARMS_Bodo_GStra_20190621_20201207,,,,,,,,,,,,,,,,,,,,
January 2022,Bodo,GStraM,ARMS_Bodo_GStraM_20190621_20201207_MF500,ARMS_Bodo_GStraM_20190621_20201207,2019-06-21,2020-12-07,Bodo,GStraM,Norway,Motile_500um,Motile,DMSO,500,not provided,ARMS_Bodo_GStraM_190621-201207_MF500,ERR9632094,MiSeq (indices),ERR9632065,none,none,none,none,discontinued,ERR9632079,MiSeq (indices),ERR9632062,none,ARMS_Bodo_GStra_20190621_20201207,,,,,,,,,,,,,,,,,,,,
January 2022,Bodo,GStraM,ARMS_Bodo_GStraM_20190621_20201207_SF50_A,ARMS_Bodo_GStraM_20190621_20201207,2019-06-21,2020-12-07,Bodo,GStraM,Norway,Sessile_50um,Sessile,DMSO,50,not provided,ARMS_Bodo_GStraM_190621-201207_SF50_Α,ERR9632092,MiSeq (indices),ERR9632065,none,none,none,none,discontinued,ERR9632077,MiSeq (indices),ERR9632062,none,ARMS_Bodo_GStra_20190621_20201207,,,,,,,,,,,,,,,,,,,,
January 2022,Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128_MF125_DMSO,ARMS_Crete_1HERP_20180928_20190128,2018-09-28,2019-01-28,Crete,1HERP,Greece,Motile_125um,Motile,DMSO,125,yes,Motile 125 μm DMSO,ERR9632063,MiSeq (indices),ERR9632065,none,none,none,none,discontinued,ERR9632060,MiSeq (indices),ERR9632062,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
January 2022,Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128_MF125_ETOH,ARMS_Crete_1HERP_20180928_20190128,2018-09-28,2019-01-28,Crete,1HERP,Greece,Motile_125um,Motile,EtOH,125,yes,Motile 125 μm ETOH,ERR9632064,MiSeq (indices),ERR9632065,none,none,none,none,discontinued,ERR9632061,MiSeq (indices),ERR9632062,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
January 2022,Gdynia,GDY1,ARMS_Gdynia_GDY1_20190619_20191029_MF100,ARMS_Gdynia_GDY1_20190619_20191029,2019-06-19,2019-10-29,Gdynia,GDY1,Poland,Motile_100um,Motile,DMSO,100,not provided,1285_GDY_2019_MF100-DESS,ERR9632087,MiSeq (indices),ERR9632065,none,none,NA,none,discontinued,ERR9632072,MiSeq (indices),ERR9632062,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
January 2022,Gdynia,GDY1,ARMS_Gdynia_GDY1_20190619_20191029_SF38,ARMS_Gdynia_GDY1_20190619_20191029,2019-06-19,2019-10-29,Gdynia,GDY1,Poland,Sessile_38um,Sessile,DMSO,38,not provided,1285_GDY_2019_SF-Plate1-DESS,ERR9632088,MiSeq (indices),ERR9632065,none,none,NA,none,discontinued,ERR9632073,MiSeq (indices),ERR9632062,none,no replicate,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
January 2022,Limfjord,Green33,ARMS_Limfjord_Green33_20191029_20201110_MF100,ARMS_Limfjord_Green33_20191029_20201110,2019-10-29,2020-11-10,Limfjord,Green33,Denmark,Motile_100um,Motile,DMSO,100,not provided,ARMS_Limfjord1_191029-201110_MF100_B,ERR9632096,MiSeq (indices),ERR9632065,none,none,NA,none,discontinued,ERR9632081,MiSeq (indices),ERR9632062,none,ARMS_Limfjord_Limfjord_20191029_20201110,,,,,,,,,,,,,,,,,,,,
January 2022,Limfjord,Green33,ARMS_Limfjord_Green33_20191029_20201110_MF500,ARMS_Limfjord_Green33_20191029_20201110,2019-10-29,2020-11-10,Limfjord,Green33,Denmark,Motile_500um,Motile,DMSO,500,not provided,ARMS_Limfjord1_191029-201110_MF500_B,ERR9632097,MiSeq (indices),ERR9632065,none,none,NA,none,discontinued,ERR9632082,MiSeq (indices),ERR9632062,none,ARMS_Limfjord_Limfjord_20191029_20201110,,,,,,,,,,,,,,,,,,,,
January 2022,Limfjord,Green33,ARMS_Limfjord_Green33_20191029_20201110_SF40,ARMS_Limfjord_Green33_20191029_20201110,2019-10-29,2020-11-10,Limfjord,Green33,Denmark,Sessile_40um,Sessile,DMSO,40,not provided,ARMS_Limfjord1_191029-201110_SF40_B,ERR9632098,MiSeq (indices),ERR9632065,none,none,NA,none,discontinued,ERR9632083,MiSeq (indices),ERR9632062,none,ARMS_Limfjord_Limfjord_20191029_20201110,,,,,,,,,,,,,,,,,,,,
January 2022,Limfjord,Red2,ARMS_Limfjord_Red2_20191029_20201110_MF100,ARMS_Limfjord_Red2_20191029_20201110,2019-10-29,2020-11-10,Limfjord,Red2,Denmark,Motile_100um,Motile,DMSO,100,not provided,ARMS_Limfjord3_191029-201110_MF100_B,ERR9632099,MiSeq (indices),ERR9632065,none,none,NA,none,discontinued,ERR9632084,MiSeq (indices),ERR9632062,none,ARMS_Limfjord_Limfjord_20191029_20201110,,,,,,,,,,,,,,,,,,,,
January 2022,Limfjord,Red2,ARMS_Limfjord_Red2_20191029_20201110_MF500,ARMS_Limfjord_Red2_20191029_20201110,2019-10-29,2020-11-10,Limfjord,Red2,Denmark,Motile_500um,Motile,DMSO,500,not provided,ARMS_Limfjord3_191029-201110_MF500_B,ERR9632100,MiSeq (indices),ERR9632065,none,none,NA,none,discontinued,ERR9632085,MiSeq (indices),ERR9632062,none,ARMS_Limfjord_Limfjord_20191029_20201110,,,,,,,,,,,,,,,,,,,,
January 2022,Limfjord,Red2,ARMS_Limfjord_Red2_20191029_20201110_SF40,ARMS_Limfjord_Red2_20191029_20201110,2019-10-29,2020-11-10,Limfjord,Red2,Denmark,Sessile_40um,Sessile,DMSO,40,not provided,ARMS_Limfjord3_191029-201110_SF40_B,ERR9632101,MiSeq (indices),ERR9632065,none,none,NA,none,discontinued,ERR9632086,MiSeq (indices),ERR9632062,none,ARMS_Limfjord_Limfjord_20191029_20201110,,,,,,,,,,,,,,,,,,,,
January 2022,Vigo,TorallaC,ARMS_Vigo_TorallaC_20190625_20191014_SF40,ARMS_Vigo_TorallaC_20190625_20191014,2019-06-25,2019-10-14,Vigo,TorallaC,Spain,Sessile_40um,Sessile,DMSO,40,not provided,JTBL_C-SF40,ERR9632095,MiSeq (indices),ERR9632065,none,none,none,none,discontinued,ERR9632080,MiSeq (indices),ERR9632062,none,ARMS_Vigo_Toralla_20190625_20191014,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
July 2019,BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH,ARMS_BelgiumCoast_AZFPin_20180712_20180818,2018-07-12,2018-08-18,BelgiumCoast,AZFPin,Belgium,Motile_500um,Motile,EtOH,500,no,AZFP2(inside)_1,ERR4018736,MiSeq (indices),ERR4018737,none,ERR4018735,MiSeq (indices),ERR4018475,none,ERR4605228,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,507911,150943,1365369,,Fail,Fail,Fail,Warn,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2021-05-01
July 2019,Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO,ARMS_Crete_1HERP_20180928_20190128,2018-09-28,2019-01-28,Crete,1HERP,Greece,Motile_500um,Motile,DMSO,500,yes,Motile 500 μm DMSO,ERR3460468,MiSeq (indices),ERR3460471,none,ERR4018431,MiSeq (indices),ERR4018475,none,ERR4605086,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,187685,112970,947878,,Fail,Warn,Fail,Warn,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2020-04-14
July 2019,Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128_MF500_ETOH,ARMS_Crete_1HERP_20180928_20190128,2018-09-28,2019-01-28,Crete,1HERP,Greece,Motile_500um,Motile,EtOH,500,yes,Motile 500 μm ETOH,ERR3460469,MiSeq (indices),ERR3460471,none,ERR4018432,MiSeq (indices),ERR4018475,none,ERR4605087,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,136265,118581,1082571,,Warn,Warn,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2020-04-14
July 2019,Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128_PS250_ETOH,ARMS_Crete_1HERP_20180928_20190128,2018-09-28,2019-01-28,Crete,1HERP,Greece,Plankton_250um,Plankton,EtOH,250,N/A (not relevant information for this fraction/sample),Plankton Her Port ETOH,none,none,none,no successful amplification,ERR4018434,MiSeq (indices),ERR4018475,none,ERR4605089,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,,234862,939411,,N/A,Fail,Fail,N/A,Warn,Pass,N/A,Pass,Pass,N/A,Pass,Warn,N/A,Fail,Fail,2020-04-14
July 2019,Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128_SED,ARMS_Crete_1HERP_20180928_20190128,2018-09-28,2019-01-28,Crete,1HERP,Greece,Sediment,Sediment,Frozen,N/A (No filter was used),N/A (not relevant information for this fraction/sample),Sediment Her Port,ERR3460470,MiSeq (indices),ERR3460471,none,ERR4018433,MiSeq (indices),ERR4018475,none,ERR4605088,MiSeq (indices) / cutadapt (primers),ERR4605902,none,no replicate,146303,116395,909974,,Warn,Fail,Fail,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Warn,Fail,Fail,Fail,2020-04-14
