OTUID,taxonomicClassificationOrig,Domain,Supergroup,Division/Kingdom,Phylum/Class,Level_X,Level_XX,Level_XXX,Level_XXXX,Level_XXXXX,genus_species
Otu709,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Unknown Crustacea order 3,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,NA,NA,NA,NA,NA
Otu708,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Unknown Arthropoda class 3,Eukaryota,Opisthokonta,Metazoa,Arthropoda,NA,NA,NA,NA,NA,NA
Otu827,Main genome;Eukaryota;Stramenopiles;Stramenopiles (kingdom);X (Stramenopiles (kingdom));Stramenopiles (X (Stramenopiles (kingdom)));XX (Stramenopiles (X (Stramenopiles (kingdom))));Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))));XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))));Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))));XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))));Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))))));XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))));Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom)))))))))));XXXXX (Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))))));sp. (XXXXX (Stramenopiles (XXXXX (Stramenopiles (XXXX (Stramenopiles (XXX (Stramenopiles (XX (Stramenopiles (X (Stramenopiles (kingdom))))))))))))),Eukaryota,Stramenopiles,NA,NA,NA,NA,NA,NA,NA,NA
Otu966,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes (class);X (Labyrinthulomycetes (class));Labyrinthulomycetes (X (Labyrinthulomycetes (class)));X (Labyrinthulomycetes (X (Labyrinthulomycetes (class))));LAB1;Labyrinthulomycetes (LAB1);X (Labyrinthulomycetes (LAB1));LAB8;Labyrinthulomycetes (LAB8);X (Labyrinthulomycetes (LAB8));LAB8 (X (Labyrinthulomycetes (LAB8)));sp. (LAB8 (X (Labyrinthulomycetes (LAB8)))),Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,LAB1,LAB8,NA,NA,NA,NA
Otu875,Main genome;Eukaryota;Opisthokonta;Metazoa;Kinorhyncha;Kinorhyncha (class);X (Kinorhyncha (class));Kinorhyncha (X (Kinorhyncha (class)));XX (Kinorhyncha (X (Kinorhyncha (class))));Campyloderes;Campyloderes (strain);sp. (Campyloderes (strain)),Eukaryota,Opisthokonta,Metazoa,Kinorhyncha,Campyloderes,NA,NA,NA,NA,NA
Otu874,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);Unknown Chromadorea (order) family 7,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu877,Main genome;Eukaryota;Alveolata;Ciliophora;Cariacotrichea;Cariacotrichea (class);X (Cariacotrichea (class));Cariacotrichea (X (Cariacotrichea (class)));XX (Cariacotrichea (X (Cariacotrichea (class))));Cariacotrichea (XX (Cariacotrichea (X (Cariacotrichea (class)))));XXX (Cariacotrichea (XX (Cariacotrichea (X (Cariacotrichea (class))))));Cariacotrichea (XXX (Cariacotrichea (XX (Cariacotrichea (X (Cariacotrichea (class)))))));XXX (Cariacotrichea (XXX (Cariacotrichea (XX (Cariacotrichea (X (Cariacotrichea (class))))))));sp. (XXX (Cariacotrichea (XXX (Cariacotrichea (XX (Cariacotrichea (X (Cariacotrichea (class))))))))),Eukaryota,Alveolata,Ciliophora,Cariacotrichea,NA,NA,NA,NA,NA,NA
Otu876,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);Unknown Chromadorea (order) family 8,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu871,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Thaumatomonadida;Thaumatomonadida (order);X (Thaumatomonadida (order));Thaumatomonadida (X (Thaumatomonadida (order)));XX (Thaumatomonadida (X (Thaumatomonadida (order))));Thaumatomonadida (XX (Thaumatomonadida (X (Thaumatomonadida (order)))));XX (Thaumatomonadida (XX (Thaumatomonadida (X (Thaumatomonadida (order))))));sp. (XX (Thaumatomonadida (XX (Thaumatomonadida (X (Thaumatomonadida (order))))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,NA,NA,NA,NA,NA
Otu870,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Rhodellophyceae;Glaucosphaera-Clade;Glaucosphaera-Clade (order);Unknown Glaucosphaera-Clade (order) family 1,Eukaryota,Archaeplastida,Rhodophyta,Rhodellophyceae,Glaucosphaera-Clade,NA,NA,NA,NA,NA
Otu873,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);X (Chromadorea (order));Unknown X (Chromadorea (order)) genus 3,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu872,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Filosa-Thecofilosea (class);X (Filosa-Thecofilosea (class));Filosa-Thecofilosea (X (Filosa-Thecofilosea (class)));XX (Filosa-Thecofilosea (X (Filosa-Thecofilosea (class))));Filosa-Thecofilosea (XX (Filosa-Thecofilosea (X (Filosa-Thecofilosea (class)))));XXX (Filosa-Thecofilosea (XX (Filosa-Thecofilosea (X (Filosa-Thecofilosea (class))))));Filosa-Thecofilosea (XXX (Filosa-Thecofilosea (XX (Filosa-Thecofilosea (X (Filosa-Thecofilosea (class)))))));XXX (Filosa-Thecofilosea (XXX (Filosa-Thecofilosea (XX (Filosa-Thecofilosea (X (Filosa-Thecofilosea (class))))))));sp. (XXX (Filosa-Thecofilosea (XXX (Filosa-Thecofilosea (XX (Filosa-Thecofilosea (X (Filosa-Thecofilosea (class))))))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,NA,NA,NA,NA,NA,NA
Otu879,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Ulvales-relatives;Ulvales-relatives (order);X (Ulvales-relatives (order));Blidingia;Blidingia (species);Unknown Blidingia (species) strain 1,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,Blidingia,NA,NA,NA,NA
Otu878,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Dolichomastigaceae;Dolichomastigaceae-A;Dolichomastigaceae-A (genus);sp. (Dolichomastigaceae-A (genus)),Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastigaceae-A,NA,NA,NA
Otu1608,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,NA,NA,NA,NA,NA
Otu1609,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Hypotrichia (order);X (Hypotrichia (order));Hypotrichia (X (Hypotrichia (order)));XX (Hypotrichia (X (Hypotrichia (order))));Hypotrichia (XX (Hypotrichia (X (Hypotrichia (order)))));XX (Hypotrichia (XX (Hypotrichia (X (Hypotrichia (order))))));sp. (XX (Hypotrichia (XX (Hypotrichia (X (Hypotrichia (order))))))),Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,NA,NA,NA,NA,NA
Otu1601,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia;Urceolariidae;Unknown Urceolariidae family 1,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia,Urceolariidae,NA,NA,NA,NA
Otu1602,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Suctoria (order);X (Suctoria (order));Suctoria (X (Suctoria (order)));XX (Suctoria (X (Suctoria (order))));Suctoria (XX (Suctoria (X (Suctoria (order)))));XX (Suctoria (XX (Suctoria (X (Suctoria (order))))));sp. (XX (Suctoria (XX (Suctoria (X (Suctoria (order))))))),Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,NA,NA,NA,NA,NA
Otu1604,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu1605,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Nephroselmidophyceae;Nephroselmidales;Nephroselmidales (order);X (Nephroselmidales (order));Nephroselmis;Nephroselmis (species);Unknown Nephroselmis (species) strain 1,Eukaryota,Archaeplastida,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,Nephroselmis,NA,NA,NA,NA
Otu1607,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota (class);X (Oomycota (class));Oomycota (X (Oomycota (class)));XX (Oomycota (X (Oomycota (class))));Chlamydomyzium;Chlamydomyzium (strain);sp. (Chlamydomyzium (strain)),Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Chlamydomyzium,NA,NA,NA,NA,NA
Otu549,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis;Monocystis (genus);sp. (Monocystis (genus)),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Neogregarinorida,Actinocephalidae,Monocystis,NA,NA,NA
Otu548,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Radial-centric-basal-Coscinodiscophyceae;Paralia;Paralia (species),Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Radial-centric-basal-Coscinodiscophyceae,Paralia,NA,NA,NA,NA
Otu1734,Main genome;Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiales (order);X (Prymnesiales (order));Chrysocampanula;Chrysocampanula (species);spinifera (Chrysocampanula (species)),Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysocampanula,NA,NA,NA,NA
Otu1735,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Cyphoderiidae;Unknown Cyphoderiidae family 1,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Cyphoderiidae,NA,NA,NA,NA
Otu1736,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida,Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,NA,NA,NA,NA,NA
Otu1737,Main genome;Eukaryota;Stramenopiles;Ochrophyta;MOCH-5;MOCH-5 (class);X (MOCH-5 (class));MOCH-5 (X (MOCH-5 (class)));XX (MOCH-5 (X (MOCH-5 (class))));MOCH-5 (XX (MOCH-5 (X (MOCH-5 (class)))));XXX (MOCH-5 (XX (MOCH-5 (X (MOCH-5 (class))))));MOCH-5 (XXX (MOCH-5 (XX (MOCH-5 (X (MOCH-5 (class)))))));XXX (MOCH-5 (XXX (MOCH-5 (XX (MOCH-5 (X (MOCH-5 (class))))))));sp. (XXX (MOCH-5 (XXX (MOCH-5 (XX (MOCH-5 (X (MOCH-5 (class))))))))),Eukaryota,Stramenopiles,Ochrophyta,MOCH-5,NA,NA,NA,NA,NA,NA
Otu1730,Main genome;Eukaryota;Rhizaria;Cercozoa,Eukaryota,Rhizaria,Cercozoa,NA,NA,NA,NA,NA,NA,NA
Otu1731,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,NA,NA,NA,NA,NA
Otu1732,Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,NA,NA,NA,NA
Otu1738,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Hemigastrostyla;Hemigastrostyla (genus);enigmatica,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Oxytrichidae,Hemigastrostyla,enigmatica,NA,Hemigastrostyla_enigmatica
Otu1739,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu540,Main genome;Eukaryota;Opisthokonta,Eukaryota,Opisthokonta,NA,NA,NA,NA,NA,NA,NA,NA
Otu941,Main genome;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa (phylum);X (Centroheliozoa (phylum));Centroheliozoa (X (Centroheliozoa (phylum)));XX (Centroheliozoa (X (Centroheliozoa (phylum))));Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))));XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))));Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))));XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))));Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))))));XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))));sp. (XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))))),Eukaryota,Hacrobia,Centroheliozoa,NA,NA,NA,NA,NA,NA,NA
Otu943,Main genome;Eukaryota;Opisthokonta;Fungi;Fungi (phylum);X (Fungi (phylum));Fungi (X (Fungi (phylum)));XX (Fungi (X (Fungi (phylum))));Fungi (XX (Fungi (X (Fungi (phylum)))));XXX (Fungi (XX (Fungi (X (Fungi (phylum))))));Fungi (XXX (Fungi (XX (Fungi (X (Fungi (phylum)))))));XXXX (Fungi (XXX (Fungi (XX (Fungi (X (Fungi (phylum))))))));Fungi (XXXX (Fungi (XXX (Fungi (XX (Fungi (X (Fungi (phylum)))))))));XXXX (Fungi (XXXX (Fungi (XXX (Fungi (XX (Fungi (X (Fungi (phylum))))))))));sp. (XXXX (Fungi (XXXX (Fungi (XXX (Fungi (XX (Fungi (X (Fungi (phylum))))))))))),Eukaryota,Opisthokonta,Fungi,NA,NA,NA,NA,NA,NA,NA
Otu942,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu945,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu944,Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Unknown Chytridiomycetes family 1,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,NA,NA,NA,NA
Otu1459,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-16;Dino-Group-II-Clade-16 (family);X (Dino-Group-II-Clade-16 (family));Dino-Group-II-Clade-16 (X (Dino-Group-II-Clade-16 (family)));X (Dino-Group-II-Clade-16 (X (Dino-Group-II-Clade-16 (family))));sp. (X (Dino-Group-II-Clade-16 (X (Dino-Group-II-Clade-16 (family))))),Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,NA,NA,NA,NA
Otu1458,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae (family);X (Porosporidae (family));Porosporidae (X (Porosporidae (family)));X (Porosporidae (X (Porosporidae (family))));sp. (X (Porosporidae (X (Porosporidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,NA,NA,NA,NA
Otu947,Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,NA,NA,NA,NA
Otu1451,Main genome;Eukaryota;Alveolata;Apicomplexa;Coccidiomorphea;Marosporida;Rhytidocystidae;Rhytidocystidae (family);X (Rhytidocystidae (family));Rhytidocystidae (X (Rhytidocystidae (family)));X (Rhytidocystidae (X (Rhytidocystidae (family))));sp. (X (Rhytidocystidae (X (Rhytidocystidae (family))))),Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Marosporida,Rhytidocystidae,NA,NA,NA,NA
Otu1453,Main genome;Eukaryota;Opisthokonta;Fungi;Cryptomycota;Cryptomycotina;Cryptomycotina (order);X (Cryptomycotina (order));Cryptomycotina (X (Cryptomycotina (order)));XX (Cryptomycotina (X (Cryptomycotina (order))));Cryptomycotina (XX (Cryptomycotina (X (Cryptomycotina (order)))));XX (Cryptomycotina (XX (Cryptomycotina (X (Cryptomycotina (order))))));sp. (XX (Cryptomycotina (XX (Cryptomycotina (X (Cryptomycotina (order))))))),Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,NA,NA,NA,NA,NA
Otu1452,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7 (family);X (Dino-Group-II-Clade-7 (family));Dino-Group-II-Clade-7 (X (Dino-Group-II-Clade-7 (family)));X (Dino-Group-II-Clade-7 (X (Dino-Group-II-Clade-7 (family))));sp. (X (Dino-Group-II-Clade-7 (X (Dino-Group-II-Clade-7 (family))))),Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,NA,NA,NA,NA
Otu1455,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Phaeophyceae;Phaeophyceae (class);X (Phaeophyceae (class));Phaeophyceae (X (Phaeophyceae (class)));XX (Phaeophyceae (X (Phaeophyceae (class)))),Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,NA,NA,NA,NA,NA,NA
Otu1454,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Nephroselmidophyceae;Nephroselmidales;Nephroselmidales (order);X (Nephroselmidales (order));Nephroselmis;Unknown Nephroselmis species 1,Eukaryota,Archaeplastida,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,Nephroselmis,NA,NA,NA,NA
Otu1457,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-32;Dino-Group-II-Clade-32 (family);X (Dino-Group-II-Clade-32 (family));Dino-Group-II-Clade-32 (X (Dino-Group-II-Clade-32 (family)));X (Dino-Group-II-Clade-32 (X (Dino-Group-II-Clade-32 (family))));sp. (X (Dino-Group-II-Clade-32 (X (Dino-Group-II-Clade-32 (family))))),Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-32,NA,NA,NA,NA
Otu1456,Main genome;Eukaryota;Hacrobia,Eukaryota,Hacrobia,NA,NA,NA,NA,NA,NA,NA,NA
Otu462,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia;Sessilida,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia,Sessilida,NA,NA,NA,NA
Otu463,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca;Corophium;Corophium (genus);Unknown Corophium (genus) species 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Malacostraca,Corophium,NA,NA,NA
Otu461,Main genome;Eukaryota;Opisthokonta;Metazoa;Priapulida;Priapulida (class);X (Priapulida (class));Priapulida (X (Priapulida (class)));XX (Priapulida (X (Priapulida (class)))),Eukaryota,Opisthokonta,Metazoa,Priapulida,NA,NA,NA,NA,NA,NA
Otu466,Main genome;Eukaryota;Stramenopiles;Opalozoa;MAST-12;MAST-12A;MAST-12A (order);X (MAST-12A (order));MAST-12A (X (MAST-12A (order)));XX (MAST-12A (X (MAST-12A (order))));MAST-12A (XX (MAST-12A (X (MAST-12A (order)))));XX (MAST-12A (XX (MAST-12A (X (MAST-12A (order))))));sp. (XX (MAST-12A (XX (MAST-12A (X (MAST-12A (order))))))),Eukaryota,Stramenopiles,Opalozoa,MAST-12,MAST-12A,NA,NA,NA,NA,NA
Otu467,Main genome;Eukaryota;Excavata;Metamonada;Fornicata;X (Fornicata);Fornicata (X (Fornicata));XX (Fornicata (X (Fornicata)));Caviomonadidae;Caviomonadidae (species);X (Caviomonadidae (species));Caviomonadidae (X (Caviomonadidae (species)));X (Caviomonadidae (X (Caviomonadidae (species))));sp. (X (Caviomonadidae (X (Caviomonadidae (species))))),Eukaryota,Excavata,Metamonada,Fornicata,Caviomonadidae,NA,NA,NA,NA,NA
Otu464,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu465,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytrida;Thraustochytriaceae;Thraustochytriaceae (family);SEK690;Thraustochytriaceae (SEK690);SEK690 (Thraustochytriaceae (SEK690));sp. (SEK690 (Thraustochytriaceae (SEK690))),Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytrida,Thraustochytriaceae,SEK690,NA,NA,NA
Otu468,Main genome;Eukaryota;Alveolata;Apicomplexa;Coccidiomorphea;Marosporida;Margolisiellidae;Margolisiellidae (family);X (Margolisiellidae (family));Margolisiellidae (X (Margolisiellidae (family)));X (Margolisiellidae (X (Margolisiellidae (family))));sp. (X (Margolisiellidae (X (Margolisiellidae (family))))),Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Marosporida,Margolisiellidae,NA,NA,NA,NA
Otu469,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Unknown Neogregarinorida order 1,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Neogregarinorida,NA,NA,NA,NA,NA
Otu1149,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda (family);X (Maxillopoda (family));Maxillopoda (X (Maxillopoda (family)));X (Maxillopoda (X (Maxillopoda (family))));sp. (X (Maxillopoda (X (Maxillopoda (family))))),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu1148,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Amphora;Amphora (species);Unknown Amphora (species) strain 2,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,Amphora,NA,NA,NA,NA
Otu1143,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Unknown Chromadorea order 2,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu1142,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Araphid-pennate;Cyclophora;Unknown Cyclophora species 1,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Araphid-pennate,Cyclophora,NA,NA,NA,NA
Otu1141,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Tectofilosida;Pseudodifflugiidae;Pseudodifflugiidae (family);X (Pseudodifflugiidae (family));Pseudodifflugiidae (X (Pseudodifflugiidae (family)));X (Pseudodifflugiidae (X (Pseudodifflugiidae (family))));sp. (X (Pseudodifflugiidae (X (Pseudodifflugiidae (family))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Tectofilosida,Pseudodifflugiidae,NA,NA,NA,NA
Otu1140,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium;Amphidinium (genus);carterae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,carterae,NA,Amphidinium_carterae
Otu1146,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulida;Labyrinthulaceae,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulida,Labyrinthulaceae,NA,NA,NA,NA
Otu1144,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Thaumatomonadida,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Thaumatomonadida,NA,NA,NA,NA,NA
Otu608,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu609,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriida;TAGIRI1-lineage;TAGIRI1-lineage (family);X (TAGIRI1-lineage (family));TAGIRI1-lineage (X (TAGIRI1-lineage (family)));X (TAGIRI1-lineage (X (TAGIRI1-lineage (family))));sp. (X (TAGIRI1-lineage (X (TAGIRI1-lineage (family))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,TAGIRI1-lineage,NA,NA,NA,NA
Otu602,Main genome;Eukaryota;Rhizaria;Foraminifera;Monothalamids;Monothalamids (class);Clade-I (Monothalamids (class));Monothalamids (Clade-I (Monothalamids (class)));Clade-I (Monothalamids (Clade-I (Monothalamids (class))));X (Clade-I (Monothalamids (Clade-I (Monothalamids (class)))));Allogromia;Allogromia (strain);sp. (Allogromia (strain)),Eukaryota,Rhizaria,Foraminifera,Monothalamids,Allogromia,NA,NA,NA,NA,NA
Otu603,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia;Sessilida;Vorticella;Unknown Vorticella genus 1,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia,Sessilida,Vorticella,NA,NA,NA
Otu600,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Unknown X (Bacillariophyta (class)) family 2,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,NA,NA,NA,NA,NA,NA
Otu601,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu606,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Phagomyxida;Phagomyxidae;Unknown Phagomyxidae family 1,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Phagomyxida,Phagomyxidae,NA,NA,NA,NA
Otu607,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros (species),Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Polar-centric-Mediophyceae,Chaetoceros,NA,NA,NA,NA
