ObservatoryID,UnitID,EventID,Filename,Filetype,PlateNumber,Position,Download URL
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6780063,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/2a2f0470-e13c-450d-b8bd-32143544d889.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20191011,3453539,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/2125950f-2e8c-4604-b26c-62ca8535b486.jpg
TZS,Angbat,ARMS_TZS_Angbat_20200608_20201117,3574329,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/4fae32c5-7c21-464e-887a-1dddaac24255.jpg
Getxo,G2,ARMS_Getxo_G2_20190624_20191016,3475588,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b08cbe8f-4e6f-4bdd-a1b1-e89908db4746.jpg
Plymouth,MBA1C,ARMS_Plymouth_MBA1C_20190716_20190920,3454352,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b4d5ea1d-aebf-426a-9736-969f1046b7d8.jpg
Plymouth,MBA1B,ARMS_Plymouth_MBA1B_20200717_20200922,3567809,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/cb14f906-be93-4d4c-8322-1861da7679d5.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20211012,5525872,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/0709a241-e519-4d65-90b6-e6e96cb2db0b.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566612,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/52232c18-4fd9-4316-8f89-a0442dd8a52d.jpg
Getxo,G1,ARMS_Getxo_G1_20200624_20201103,3569846,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/274a79cd-4f97-46e3-bd26-1a27c317e668.jpg
GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118,3475835,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/34fd2a79-dabd-4e81-b5b5-825108cb117f.jpg
Svalbard,S1,ARMS_Svalbard_S1_20180706_20190806,5520104,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d35491b5-45a3-4f29-ba81-12135bdc0ab8.jpg
Svalbard,S1C,ARMS_Svalbard_S1C_20200806_20220803,6813656,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/738a429c-4232-46e2-9b2c-0c4f2eb83dff.jpg
Getxo,G2,ARMS_Getxo_G2_20190624_20191016,3475565,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c2dd8e45-1aa2-4d62-9cf8-0229eae3e933.jpg
Svalbard,S2,ARMS_Svalbard_S2_20180708_20190805,5520353,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/261571af-bde8-4b70-b24d-7939484cdafa.jpg
SWC,Hjuvik1,ARMS_SWC_Hjuvik1_20200131_20200518,3569001,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a526df7f-aab0-47c3-8fdd-fd360edb1a0a.jpg
GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118,3475818,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/880c332e-979d-47d0-b567-e97dffc4fdb6.jpg
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6811756,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/572025b4-2e27-4b9f-a2b3-58168bccd3a7.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20191011,3453485,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b13f21fa-0185-421d-bd5d-2c80d9936923.jpg
Svalbard,S1B,ARMS_Svalbard_S1B_20200806_20220731,6813057,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f851e4cc-3543-4027-9207-69ec16432723.jpg
Roscoff,MarBloR2,ARMS_Roscoff_MarBloR2_20190612_20190917,3456053,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/46940bf4-45fc-47b1-a9f9-f89779f24fde.jpg
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570266,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3293ff32-cb55-495e-b5f8-750180c46596.jpg
Koster,VH2,ARMS_Koster_VH2_20180418_20180906,3452525,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/0165de99-f28b-4204-b0c2-a97c4618c9d4.jpg
SWC,Helsingborg1,ARMS_SWC_Helsingborg1_20200305_20200604,3569090,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/055798d1-c6a4-409a-b02a-59febd654621.jpg
SWC,Preemraff1,ARMS_SWC_Preemraff1_20200401_20200715,3569129,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/50d6d6cf-ec71-4afa-9a12-78071498eaf7.jpg
TZS,Kummelkobben,ARMS_TZS_Kummelkobben_20200608_20201120,3574548,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/4b780837-99eb-4e27-b2ef-60b5b6940655.jpg
Getxo,G3,ARMS_Getxo_G3_20190624_20191016,3475234,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b31e0945-7bd9-4c09-8e2c-fbc8dbaf9477.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20210122,5525557,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/cc7721a6-ef5a-4555-8064-37c7406d2fcb.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553392,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/833b5c58-72e8-4b08-abf7-7a8aa1d068a0.jpg
Svalbard,S2,ARMS_Svalbard_S2_20180708_20190805,5520418,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5c3980e6-1e65-45a6-a45a-bb112eaa8fe2.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566692,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/05831359-14f4-4443-aee7-2033c5ee3606.jpg
Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128,3453412,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/eb270216-c332-43e9-b435-51047c2dc11b.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551256,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/fae6a138-300b-424d-9e33-d5c5bb2c9da0.jpg
TZS,Angbat,ARMS_TZS_Angbat_20180711_20181106,3483962,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/dbf63f24-7e43-4e41-8f02-f79dbde33c26.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20180813_20191029,3456215,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ddd88722-e8e9-4649-9268-be66292d5872.jpg
SWC,Marstrand3,ARMS_SWC_Marstrand3_20200228_20200527,3569060,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/04a06d7b-d377-4adb-ac6e-2b2c9988eb6e.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566783,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a22051cb-96e6-4bf2-aac9-81977ad875bd.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551146,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/8ccb2e35-c97a-4b26-871e-8e66335f929f.jpg
Svalbard,S1,ARMS_Svalbard_S1_20180706_20190806,5520254,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3214e5d2-388b-4edf-aab7-eca2c2fb8b06.jpg
Eilat,Katza1,ARMS_Eilat_Katza1_20181024_20200706,3553934,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d484e2c6-2524-4c2d-a8bb-ce4a21b2db7d.jpg
Eilat,Katza1,ARMS_Eilat_Katza1_20181024_20200706,3554000,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/59506ae2-f11e-404f-82e0-ce185e4e5632.jpg
Limfjord,Yellow8,ARMS_Limfjord_Yellow8_20190618_20191029,3452828,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/24f55ef2-9621-4c1d-aacb-c5877ffc96c2.jpg
Crete,1HERP,ARMS_Crete_1HERP_20180928_20190128,3453386,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/83b34d00-5b0c-47f2-bf7f-4d1b90cbd652.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566624,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/0f0e03e4-b3b8-421a-b98b-7b54c4bdcf1b.jpg
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570144,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/709d7037-5767-4b06-b183-4d108f5a9af5.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200618,5525430,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/fe47cda4-a7c9-4dcf-950b-9f8bc775c80b.jpg
Plymouth,MBA1B,ARMS_Plymouth_MBA1B_20200717_20200922,3567812,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/56f576ed-7ed1-4499-ab34-6600dde54b6a.jpg
Svalbard,S2,ARMS_Svalbard_S2_20190805_20200801,3567178,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5758cabc-6137-49c5-ad60-cefe103b3a02.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20201120_20220901,6818792,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/5881624e-89eb-4930-b4e7-696df71b33a9.jpg
BelgiumCoast,AJJCD78,ARMS_BelgiumCoast_AJJCD78_20200506_20201012,3574168,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/99b74a89-e915-4dbe-aefa-7bc8f3e8684a.jpg
Vigo,TorallaA,ARMS_Vigo_TorallaA_20190625_20191014,3456765,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/861ac1a7-4641-42db-8fe0-9480c3455ee6.jpg
Svalbard,S1C,ARMS_Svalbard_S1C_20200806_20220803,6813514,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b25484ea-5be4-41df-bc2b-72f3e43218b6.jpg
Roscoff,MarBloR1,ARMS_Roscoff_MarBloR1_20180709_20181024,3456018,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/525aba71-ca4f-4d5a-a40b-e63b262a2b5e.jpg
SWC,Helsingborg1,ARMS_SWC_Helsingborg1_20200305_20200604,3569073,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/32dd53e9-ccd5-4fee-acee-f9335d1e5173.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566672,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/bd2c8f17-394e-4082-a256-6b0e9818a6e3.jpg
SWC,Varberg2,ARMS_SWC_Varberg2_20200213_20200603,3569170,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d3589483-3d4e-4cec-ba8d-a7f8484580fe.jpg
Svalbard,S2,ARMS_Svalbard_S2_20180708_20190805,5520301,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/85378ed1-6f12-46df-aa95-f23b93863fcd.jpg
Svalbard,S2,ARMS_Svalbard_S2_20180708_20190805,5520402,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/94926b5a-4391-4f74-b504-6bb25c0dbeee.jpg
TZS,Angbat,ARMS_TZS_Angbat_20180711_20181106,3483991,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/dd95dcb2-258b-447d-9654-526822a39d7b.jpg
Getxo,G3,ARMS_Getxo_G3_20190624_20191016,3475258,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e0c3cf2f-294b-4ba7-9eef-8ad1dcaf570c.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20201120_20220901,6818850,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f8076e9b-c736-4a9c-a545-8bd20c33fabc.jpg
Getxo,G3,ARMS_Getxo_G3_20190624_20191016,3475206,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a2d0f23b-04fa-4fda-8457-19f4e1693e42.jpg
Galway,Gurr2,ARMS_Galway_Gurr2_20200721_20210707,5135996,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/328e1f1d-559a-46c5-8b1a-270772f16f43.jpg
Svalbard,S1C,ARMS_Svalbard_S1C_20200806_20220803,6813499,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9262dbd3-fab6-42b0-9f91-c0691c0f03e6.jpg
Limfjord,Yellow8,ARMS_Limfjord_Yellow8_20190618_20191029,3452890,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/12e21007-c21b-40f6-a5ef-45a73bae0106.jpg
Koster,VH3,ARMS_Koster_VH3_20180418_20190527,3452749,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e96a79c3-e52a-4c14-aeca-3f0983d54b9f.jpg
Eilat,NR1,ARMS_Eilat_NR1_20181017_20200204,3557116,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6baf132c-e94b-4098-b186-78ae4a795606.jpg
SWC,Hjuvik1,ARMS_SWC_Hjuvik1_20200131_20200518,3569004,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/8d9d1bc6-a7fc-4445-9e05-654cc44aa06e.jpg
SWC,Hjuvik1,ARMS_SWC_Hjuvik1_20200131_20200518,3569014,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/17490e2a-ca97-49af-8b83-ef93e1f4cb4b.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20191011,3453488,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9f0ad6ec-c229-4fc7-b985-c7884ba5e3f5.jpg
Eilat,NR2,ARMS_Eilat_NR2_20181017_20200524,3551303,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3c555fdc-cebf-4e3d-a0e2-26ae3614973a.jpg
Plymouth,MBA1A,ARMS_Plymouth_MBA1A_20190716_20190916,3454305,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a2c92347-1699-4736-b2d5-20cddee176aa.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20191011,3453469,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7fd47d84-f443-4f83-a978-a019bdeb799d.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457020,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/cb8225d0-f686-41ab-a15a-3d4b0e95697f.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20200618,5525275,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/2197c592-8a30-421b-9877-c181dedc58f7.jpg
TZS,Angbat,ARMS_TZS_Angbat_20200608_20201117,3574299,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9da4c7bf-71b1-4241-9e7a-6fd7602d96ec.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20190924_20201211,5525999,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e75b1446-faa1-4b91-b720-713ee920a336.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566747,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/89ed1fe7-9b60-4398-8766-89e0c4170dbd.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20211012,5525894,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/82892c04-1ab9-4d70-82c3-b32033b8bbe8.jpg
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570316,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/31d9e605-7be2-4a8f-833a-ecf4573065d6.jpg
Getxo,G3,ARMS_Getxo_G3_20190624_20191016,3475400,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9f23fdc1-40c2-42c5-9fff-a7d5609b2eca.jpg
GulfOfPiran,Fornace,ARMS_GulfOfPiran_Fornace_20180815_20181118,3475930,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/279b0646-b14b-4e64-bfe2-44afc8832f82.jpg
SWC,Bjorko1,ARMS_SWC_Bjorko1_20200131_20200518,3488245,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/38a819c4-7161-41dd-a666-cc5eadb5f641.jpeg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20210122,5525543,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/80485956-425a-412c-ac4f-642a7ff9ec88.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457306,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/4e57db4a-33d6-43e7-9dd3-5dcf4c19bd9c.jpg
Getxo,G1,ARMS_Getxo_G1_20200624_20201103,3569813,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6c2c7458-0e78-4488-87fe-393318c40330.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553438,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/8668b386-ac46-42e1-86be-48bfdeeb93f8.jpg
Getxo,G2,ARMS_Getxo_G2_20200624_20201103,3569927,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/08c2a04c-9d26-4dbe-ac3b-9ea4ffbb81d1.jpg
Eilat,Katza1,ARMS_Eilat_Katza1_20181024_20200706,3553929,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7e97e9c3-3cbf-4f78-8570-a0f1dfb031f3.jpg
Svalbard,S2,ARMS_Svalbard_S2_20190805_20200801,3566953,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/eeb6d1b2-954d-4792-909c-74ccae64f685.jpg
Svalbard,S2,ARMS_Svalbard_S2_20190805_20200801,3567084,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e36fb65a-de08-468e-b8e2-deebd060ace5.jpg
Koster,VH1,ARMS_Koster_VH1_20200716_20210608,4614865,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/03c02905-7513-4234-a3e2-52f2cee33c53.jpg
Galway,Gurr1,ARMS_Galway_Gurr1_20200721_20210708,5135974,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/383d1dfa-1290-4ce6-b8cc-11bd4d1e0049.jpg
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570293,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7345b1e7-6214-4fca-b216-8c3957c5fec8.jpg
Limfjord,Red2,ARMS_Limfjord_Red2_20190618_20191029,3452968,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f4ee2ab7-eb96-4288-a25c-be4618421d5f.jpg
Vigo,TorallaC,ARMS_Vigo_TorallaC_20190625_20191014,3456806,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a7c409ab-6143-4772-ac16-40ea355d0029.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20180813_20191029,3456184,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ee3c82ac-e2b6-461a-bc33-aa8db0077d95.jpg
Laeso,Laeso3,ARMS_Laeso_Laeso3_20190819_20200811,3555208,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/bf46f311-c578-4737-b55d-911a6638ff8a.jpg
Gdynia,GDY1,ARMS_Gdynia_GDY1_20190619_20191029,3456397,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/acf07320-3eba-406f-8f12-efc7b7574ca4.jpg
Koster,VH3,ARMS_Koster_VH3_20200716_20210608,4614901,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a9a4fabd-abc6-465c-b86c-9b39896c41b5.jpg
TZS,Angbat,ARMS_TZS_Angbat_20200608_20201117,3574294,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d8e4517f-45e2-46a7-a1a7-0135ad1f1a32.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553439,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/da06045a-0589-420e-9eea-06b9abdb7efd.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566611,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/cda3daaa-818a-423e-9df3-66c9bbcf8fee.jpg
TZS,Kummelkobben,ARMS_TZS_Kummelkobben_20210609_20220622,6273733,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b60ec071-3605-46f3-94df-96e6cb3283a0.jpg
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6780476,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/50336350-d3b0-42d6-9e5e-b202388b3474.jpg
Limfjord,Yellow8,ARMS_Limfjord_Yellow8_20190618_20191029,3452891,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/d5677bd0-585b-48db-840e-847d68ad389a.jpg
Svalbard,S1C,ARMS_Svalbard_S1C_20200806_20220803,6813547,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/41c25c25-0a99-47f7-accc-8a12ac0275a1.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20210626,5525721,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ce2a821b-482d-4055-8022-dd77a8e069c4.jpg
Svalbard,S1B,ARMS_Svalbard_S1B_20200806_20220731,6816443,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/41eba748-3d3a-45e6-8d42-78558831e987.jpg
Svalbard,S1A,ARMS_Svalbard_S1A_20200805_20220729,6811718,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/ee0a6476-1ed0-4df6-8c9c-ddf1696964c5.jpg
Eilat,Katza2,ARMS_Eilat_Katza2_20181024_20200803,3553449,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/e04d37e0-dec8-4914-a2e8-aadda830d1d2.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20190924_20201211,5526028,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/7497b2df-8e05-49b1-892b-8e460df30d62.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20210626,5525706,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3c3ff8c8-4bef-41cf-9458-ce03165b485f.jpg
Eilat,Katza1,ARMS_Eilat_Katza1_20181024_20200706,3553915,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/469f2718-5e45-4f16-9660-661e48397671.jpg
Getxo,G1,ARMS_Getxo_G1_20200624_20201103,3569659,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/462bc306-a150-489c-83b2-0c21cb383e6f.jpg
Svalbard,S2,ARMS_Svalbard_S2_20190805_20200801,3566922,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3601742a-e2ce-4c45-b5df-f792256342ef.jpg
Crete,1HERP,ARMS_Crete_1HERP_20200903_20210626,5525660,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/da1bd62b-e18a-49fa-83ce-9a88c44a0a86.jpg
RavMarina,RAVM,ARMS_RavMarina_RavM2_20210422_20210722,6307782,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/dc8982be-aedd-47ab-9ef6-dbf490691e4c.png
Svalbard,S1,ARMS_Svalbard_S1_20180706_20190806,5520047,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/c0c0c119-ad2e-4e19-8da1-9698aa6769c9.jpg
TZS,Spikarna,ARMS_TZS_Spikarna_20200608_20201118,3574411,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/848b9ad6-7459-41c1-8094-4aac62c87388.jpg
BelgiumCoast,AZFPin,ARMS_BelgiumCoast_AZFPin_20180712_20180818,3457330,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/a2063024-ca42-4d4b-9604-ecc26cfe2ee3.jpg
Svalbard,S1C,ARMS_Svalbard_S1C_20200806_20220803,6813642,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/f4ec850c-62e3-46cb-a6cb-2b96e6350fe4.jpg
Roscoff,MarBloR1,ARMS_Roscoff_MarBloR1_20180709_20181024,3456004,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/6f1b3a0d-a38d-4a0d-a401-e7e9c2f88186.jpg
Getxo,G3,ARMS_Getxo_G3_20200624_20201103,3570295,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/3def8d26-1494-43f4-93e6-755ad387a889.jpg
Crete,1HERP,ARMS_Crete_1HERP_20190612_20191011,3453564,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/0b7e090f-fe36-4c82-8aa2-f9e5b7e7e0d8.jpg
Svalbard,S1B,ARMS_Svalbard_S1B_20200806_20220731,6813096,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/71fcfaee-ac8e-41ae-953d-114004ea2819.jpg
Svalbard,S1,ARMS_Svalbard_S1_20190806_20200804,3566642,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/cf763c58-9ecb-4a5d-b3e7-1bda5e4f3d4d.jpg
RavMarina,RAVM,ARMS_RavMarina_RavM1_20210422_20210722,5042415,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/b74cfa81-5bee-45cf-9fe2-2ad688969f44.heic
Galway,Gurr1,ARMS_Galway_Gurr1_20200721_20210708,5135984,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/2ecb1786-c311-4801-8f6d-52d083be1f5c.jpg
Roscoff,MarBloR1,ARMS_Roscoff_MarBloR1_20190612_20190916,3456038,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/902c71e0-21be-46a3-bcc6-f59c0d2f3944.jpg
Crete,2UBPC,ARMS_Crete_2UBPC_20201120_20220901,6818723,Image,Not Provided,Not Provided,https://s3.hpc.ut.ee/plutof-public/original/9c7003f4-1bf8-40bf-8f79-1abef62800d2.jpg
